adj_edge_jaccard,arm,dataset,division_fn,division_fp,division_tp,edge_fn,edge_fp,edge_jaccard,edge_tp,embryo,estimated_total,graph_hash,gt_node_recall,matched_nodes,metric_revision,node_recall,num_pred_nodes,prediction_sha256,seconds,status,total_node_ratio
0.9717158157329132,C4_m6,44b6_415c0a3a,0,0,0,10,12,0.9341317365269461,312,44b6,57292,5a684d3a4ec3898603b952f8f87995524aef77b1a60fc29f140847a0bca3ecb7,1.0,331,075fc5f5a52d11077f9dc2b074644618f26939e2,1.0,34241,cc1b9a3e2f0bbe2bc932cfce31bed98c5c60f20153940e6bf92cccd94985a6bf,0.5734395679992303,measured,-0.4023423863715702
0.9604941606243427,P0,44b6_53f95252,0,0,0,2,2,0.9428571428571428,66,44b6,38715,20889b25201f11cd573c67f25265d5532ae4ed077cd7abdb380d511dd59e34f7,1.0,70,075fc5f5a52d11077f9dc2b074644618f26939e2,1.0,31473,c74e8a8af797ea3f4c3387de6546984b58c9f529b123f9278d0af026ff45f503,0.7081884089984669,measured,-0.1870592793490895
0.9604941606243427,C4_m6,44b6_53f95252,0,0,0,2,2,0.9428571428571428,66,44b6,38715,abcf86488d9e53e7feff32b1baa012a76add54715a6bd472aabc517db8ab47f1,1.0,70,075fc5f5a52d11077f9dc2b074644618f26939e2,1.0,31473,ca4c821ae85d234a0cd8922ad800c4f49675816e90af4d2dfa1b91f0b0eb842c,0.5118525849993603,measured,-0.1870592793490895
0.8020311457686381,P0,44b6_551a5dba,0,1,0,26,34,0.7674418604651163,198,44b6,57627,3b5a0d09a2e63a9aa9bf124f595a5549f7771a206a9f528a388c9bfe788cbb86,0.9780701754385965,223,075fc5f5a52d11077f9dc2b074644618f26939e2,0.9780701754385965,31654,37c5341d927c69e5e9488d221f22a11e3292d30c5cfaeaa0526a0c050fd022d0,0.5561352820004686,measured,-0.4507088691064952
0.8051518895264926,C4_m6,44b6_551a5dba,0,1,0,26,33,0.7704280155642024,198,44b6,57627,497c24bce103c926198b0d0ebf88c9291570041fe58b773a0b4c425ce1565901,0.9780701754385965,223,075fc5f5a52d11077f9dc2b074644618f26939e2,0.9780701754385965,31654,2afa044db374b43c9b16f431795f2b52a50665e92c5ee68bc546b06a5f09eca6,0.7077060129995516,measured,-0.4507088691064952
1.023701372031193,P0,44b6_5740d24b,0,0,0,2,1,0.9824561403508771,168,44b6,19730,b47eb5f43c25a4595542c8cf78d879f6f676cadb078df9af6ef386cc40ed84ef,1.0,173,075fc5f5a52d11077f9dc2b074644618f26939e2,1.0,11447,fde232ff67e3253883a5d2c5e2a35254a6ee61d8a0933d5a8a0f7b10be95b2e8,0.30441365300066536,measured,-0.419817536746072
1.023701372031193,C4_m6,44b6_5740d24b,0,0,0,2,1,0.9824561403508771,168,44b6,19730,b72c95b3199638461070c970980c4a38614db27d8aac0404df5191d1833aced4,1.0,173,075fc5f5a52d11077f9dc2b074644618f26939e2,1.0,11447,5dec36893049c6d90601113e67bf2ee83914d989c956bda22063f163c8dd680f,0.24610051899981045,measured,-0.419817536746072
0.9751402739668176,P0,44b6_587a1e22,0,0,1,3,5,0.9787234042553191,368,44b6,18137,fc08872b39fb185d4a861a8a213c092f2d881437256bcef27cb7cfb14a0b31c2,1.0,381,075fc5f5a52d11077f9dc2b074644618f26939e2,1.0,18801,415f060e8b5e0777f75e0f6000d14766672d7ce5d689701d4d54275413eb7846,0.6281644929986214,measured,0.036610244252081384
0.9751402739668176,C4_m6,44b6_587a1e22,0,0,1,3,5,0.9787234042553191,368,44b6,18137,a8ec5380571eea27e97fe659ffcdf4671de2f18c899fe83b4f368340556b0542,1.0,381,075fc5f5a52d11077f9dc2b074644618f26939e2,1.0,18801,ee1757df407a9de39b289eaf50a1c3c3ee48c5e822190251720d6dfbb84d4be9,0.6673802339992108,measured,0.036610244252081384
0.9089752596515862,P0,44b6_5f15d135,1,0,0,16,17,0.8862068965517241,257,44b6,29519,ffc7806d6a14728a5ac82737ce14cfaf085c47ff3c258d3b48a57997a264178f,0.9856115107913669,274,075fc5f5a52d11077f9dc2b074644618f26939e2,0.9856115107913669,21935,64873a53deee3b1f0258cfb4bd929e11283504b930c5f9adddba29aefe229311,0.6939121180002985,measured,-0.2569192723330736
0.9125121283661838,C4_m6,44b6_5f15d135,0,0,1,15,17,0.8896551724137931,258,44b6,29519,556d68fcc3db8dd903697b9d8e195966745a6a51ce9ad4287f64d7f6bfa6c948,0.9856115107913669,274,075fc5f5a52d11077f9dc2b074644618f26939e2,0.9856115107913669,21935,e7de3621ab6a47317ba978699e914581ebb5545eab1aec83fad892644f47822a,0.540950344000521,measured,-0.2569192723330736
0.9600843954263641,P0,44b6_668e0cc7,0,0,0,14,21,0.946319018404908,617,44b6,39701,0ffd0c710455fd29d18cfafe4538fd9672913956d70d934b5763623f11f94d52,0.9984447900466563,642,075fc5f5a52d11077f9dc2b074644618f26939e2,0.9984447900466563,33926,2376663b549609bedf28c76a211aaadc0011d2dde55c034241d1acaab2fb0718,0.8135910159999185,measured,-0.14546233092365432
0.9600843954263641,C4_m6,44b6_668e0cc7,0,0,0,14,21,0.946319018404908,617,44b6,39701,b884d72000e65661b796790cab14bee629a37ca5aed65af399bed412934fdc05,0.9984447900466563,642,075fc5f5a52d11077f9dc2b074644618f26939e2,0.9984447900466563,33926,ff6f0308db5a02d8b870300f1e4b1cca757f92120c7210642a25a7373724ae15,0.8283649130007689,measured,-0.14546233092365432
1.039217046101309,P0,44b6_66f9292d,0,0,0,1,2,0.985,197,44b6,52710,49783688e81dcba857f491a06a838c6fad02d7ac20a3b28d47c922a82f3a9fad,1.0,200,075fc5f5a52d11077f9dc2b074644618f26939e2,1.0,23697,3e8fe0a120026546f8c30fbe4e7cb9a35b5d6c685fca6e22f0a7c0e0df912718,0.7264028280005732,measured,-0.5504268639726807
1.039217046101309,C4_m6,44b6_66f9292d,0,0,0,1,2,0.985,197,44b6,52710,8aea5e996cac8081ca65e2398fefa2c20637765c595ad70234e64e8cf7dae60d,1.0,200,075fc5f5a52d11077f9dc2b074644618f26939e2,1.0,23697,d2e711b71c757461f34298285b855b61a8e667239e3b8b1875236cc0512b8662,0.6123137699996732,measured,-0.5504268639726807
0.7575070369062297,P0,44b6_706092f0,1,0,0,21,17,0.7164179104477612,96,44b6,69898,d5a0ccb18d530206447e6cc7df8d9d7986dd1e3b16f611693257472902c7f785,0.9491525423728814,112,075fc5f5a52d11077f9dc2b074644618f26939e2,0.9491525423728814,29809,47ffc2c12b21dbe6086c1c7a32be8e43675146bb5aa944ff61001c6ba387a003,0.6825600680003845,measured,-0.5735357234827893
0.7575070369062297,C4_m6,44b6_706092f0,1,0,0,21,17,0.7164179104477612,96,44b6,69898,7dcf59cf1cdf2c0f0692568df4b5ee43183679c4987f0905f468b9385bde1cba,0.9491525423728814,112,075fc5f5a52d11077f9dc2b074644618f26939e2,0.9491525423728814,29809,ff1f0a6b120d29d37dffb23632712279ac2c8bdda0895d068fc7eef6f8776b84,0.6950336520003475,measured,-0.5735357234827893
0.7282575228323993,P0,44b6_71a4179f,0,1,0,18,27,0.6917808219178082,101,44b6,67688,867683368d62c1572e5c4a78a0b6f9e0497cec1dbbb964972716842c67d5e2b3,0.9752066115702479,118,075fc5f5a52d11077f9dc2b074644618f26939e2,0.9752066115702479,31997,cbddcba9a0122d41ea2bd3abe35de066a0b0c20829976c7911216824185eab29,0.7770357399986096,measured,-0.5272869637158728
0.7260197906010947,C4_m6,44b6_71a4179f,0,1,0,19,26,0.6896551724137931,100,44b6,67688,f851ea9e6cc04af52278bec81ebefa937514d374abda732f88da91e8951525c1,0.9752066115702479,118,075fc5f5a52d11077f9dc2b074644618f26939e2,0.9752066115702479,31997,63d0195ba3fb96e2195bc95f084cbc58df780e53ff0f385f299b33fb5cfe19a6,0.8108528669999941,measured,-0.5272869637158728
0.956046342633852,P0,44b6_74d0c52e,1,0,0,6,6,0.9172413793103448,133,44b6,15090,5cc423a6d837b40fad0b706b69160c767b9674cfef5e21d9a1d20d59d4508dda,1.0,140,075fc5f5a52d11077f9dc2b074644618f26939e2,1.0,8706,eb6cf02372b5272ae54493ac950d93ee6e1b5d584b1b1857869f2a6b5b6d75b4,0.2751770189988747,measured,-0.42306163021868787
0.956046342633852,C4_m6,44b6_74d0c52e,1,0,0,6,6,0.9172413793103448,133,44b6,15090,c27edf9e54db513f18f0bdcd2608882c9dbb68cdfdab41718e31dbc047c7f8b2,1.0,140,075fc5f5a52d11077f9dc2b074644618f26939e2,1.0,8706,ad2ad1acd262efca413dc63f6f3f1eb6800efaf31a30509891c5018c7fd4ae65,0.2569883870000922,measured,-0.42306163021868787
0.9531534045312551,P0,44b6_7a302da0,1,0,0,17,24,0.9227871939736346,490,44b6,66858,631a23a77ffb7ad078ff91157924649a19210d7ffa6d330ca1c4fe373f918369,1.0,516,075fc5f5a52d11077f9dc2b074644618f26939e2,1.0,44857,171a3592118feccf2b47a85a3b869564fab4d42004b8488b050192583744591f,1.5061011530015094,measured,-0.3290705674713572
0.9531534045312551,C4_m6,44b6_7a302da0,1,0,0,17,24,0.9227871939736346,490,44b6,66858,c5fd7f858ff2d1cbda0902603b10ed3fd4927d68f53df476b3de0e4e6e8894f0,1.0,516,075fc5f5a52d11077f9dc2b074644618f26939e2,1.0,44857,f777450af3cb18693518c15d13bf8f000e2d8ae8464c37784cc445ae0da7eb8a,1.1965669599994726,measured,-0.3290705674713572
0.9664278566642759,P0,44b6_7e557709,0,0,0,16,14,0.9477351916376306,544,44b6,56060,591dad4f07d6d0a704a3a1b9b91625d7b709cdfc8fdc9e7354a0c4a959c092a6,0.9929824561403509,566,075fc5f5a52d11077f9dc2b074644618f26939e2,0.9929824561403509,45003,7d63ea4b66d472f3061b0fcccbdbb1876b93a622c187bb5be154928787cc1447,0.7683172910001304,measured,-0.197235105244381
0.9664278566642759,C4_m6,44b6_7e557709,0,0,0,16,14,0.9477351916376306,544,44b6,56060,88c17d3a7dd2cf5a75c8f704402a955e9bec6d830248b1c9f025569111094e73,0.9929824561403509,566,075fc5f5a52d11077f9dc2b074644618f26939e2,0.9929824561403509,45003,54dadca79e19b010860622f369d51ecb879da9fc5ebb0dd37453c61adf270823,0.9351761189991521,measured,-0.197235105244381
1.0041100241392453,P0,44b6_808952d6,0,0,0,0,0,1.0,179,44b6,15742,45365c54715e04787f7e681fc092c5c152dd32e20ce4947b8fef966ee5f0b347,1.0,181,075fc5f5a52d11077f9dc2b074644618f26939e2,1.0,15095,edcb3f67cb75f7fdb9fa0ba48413810f39cd7bbcea2fcc484f7552149d454a21,0.4595739069991396,measured,-0.04110024139245331
