arm,embryo,dimension,stratum,metric,count,status
D20_temporal,44b6,close_cells,within_7um_competitor,division_fp,16,measured
D20_temporal,44b6,close_cells,within_7um_competitor,division_tp,2,measured
D20_temporal,44b6,close_cells,within_7um_competitor,edge_fn,319,measured
D20_temporal,44b6,close_cells,within_7um_competitor,edge_fp,459,measured
D20_temporal,44b6,close_cells,within_7um_competitor,edge_tp,4491,measured
D20_temporal,44b6,density10,high,division_fn,4,measured
D20_temporal,44b6,density10,high,division_fp,16,measured
D20_temporal,44b6,density10,high,division_tp,4,measured
D20_temporal,44b6,density10,high,edge_fn,324,measured
D20_temporal,44b6,density10,high,edge_fp,472,measured
D20_temporal,44b6,density10,high,edge_tp,5654,measured
D20_temporal,44b6,density10,low,division_fn,3,measured
D20_temporal,44b6,density10,low,division_fp,31,measured
D20_temporal,44b6,density10,low,division_tp,3,measured
D20_temporal,44b6,density10,low,edge_fn,54,measured
D20_temporal,44b6,density10,low,edge_fp,105,measured
D20_temporal,44b6,density10,low,edge_tp,3115,measured
D20_temporal,44b6,density10,middle,division_fn,12,measured
D20_temporal,44b6,density10,middle,division_fp,46,measured
D20_temporal,44b6,density10,middle,edge_fn,366,measured
D20_temporal,44b6,density10,middle,edge_fp,589,measured
D20_temporal,44b6,density10,middle,edge_tp,10098,measured
D20_temporal,44b6,density10,no_assigned_observation,edge_fn,215,measured
D20_temporal,44b6,depth,high,division_fn,6,measured
D20_temporal,44b6,depth,high,division_fp,23,measured
D20_temporal,44b6,depth,high,division_tp,1,measured
D20_temporal,44b6,depth,high,edge_fn,270,measured
D20_temporal,44b6,depth,high,edge_fp,332,measured
D20_temporal,44b6,depth,high,edge_tp,4482,measured
D20_temporal,44b6,depth,low,division_fn,4,measured
D20_temporal,44b6,depth,low,division_fp,25,measured
D20_temporal,44b6,depth,low,division_tp,1,measured
D20_temporal,44b6,depth,low,edge_fn,242,measured
D20_temporal,44b6,depth,low,edge_fp,257,measured
D20_temporal,44b6,depth,low,edge_tp,4486,measured
D20_temporal,44b6,depth,middle,division_fn,9,measured
D20_temporal,44b6,depth,middle,division_fp,45,measured
D20_temporal,44b6,depth,middle,division_tp,5,measured
D20_temporal,44b6,depth,middle,edge_fn,447,measured
D20_temporal,44b6,depth,middle,edge_fp,577,measured
D20_temporal,44b6,depth,middle,edge_tp,9899,measured
D20_temporal,44b6,event_support,division_cross,division_fp,1,measured
D20_temporal,44b6,event_support,division_extra,division_fp,92,measured
D20_temporal,44b6,event_support,division_no_fork,division_fn,16,measured
D20_temporal,44b6,event_support,division_observation,division_fn,2,measured
D20_temporal,44b6,event_support,division_topology,division_fn,1,measured
D20_temporal,44b6,intensity,high,division_fn,4,measured
D20_temporal,44b6,intensity,high,division_fp,27,measured
D20_temporal,44b6,intensity,high,division_tp,2,measured
D20_temporal,44b6,intensity,high,edge_fn,255,measured
D20_temporal,44b6,intensity,high,edge_fp,401,measured
D20_temporal,44b6,intensity,high,edge_tp,5864,measured
D20_temporal,44b6,intensity,low,division_fn,3,measured
D20_temporal,44b6,intensity,low,division_fp,12,measured
D20_temporal,44b6,intensity,low,division_tp,3,measured
D20_temporal,44b6,intensity,low,edge_fn,86,measured
D20_temporal,44b6,intensity,low,edge_fp,172,measured
D20_temporal,44b6,intensity,low,edge_tp,2567,measured
D20_temporal,44b6,intensity,middle,division_fn,12,measured
D20_temporal,44b6,intensity,middle,division_fp,54,measured
D20_temporal,44b6,intensity,middle,division_tp,2,measured
D20_temporal,44b6,intensity,middle,edge_fn,403,measured
D20_temporal,44b6,intensity,middle,edge_fp,593,measured
D20_temporal,44b6,intensity,middle,edge_tp,10436,measured
D20_temporal,44b6,intensity,no_assigned_observation,edge_fn,215,measured
D20_temporal,44b6,local_contrast,high,division_fn,5,measured
D20_temporal,44b6,local_contrast,high,division_fp,41,measured
D20_temporal,44b6,local_contrast,high,division_tp,3,measured
D20_temporal,44b6,local_contrast,high,edge_fn,169,measured
D20_temporal,44b6,local_contrast,high,edge_fp,277,measured
D20_temporal,44b6,local_contrast,high,edge_tp,6686,measured
D20_temporal,44b6,local_contrast,low,division_fn,3,measured
D20_temporal,44b6,local_contrast,low,division_fp,11,measured
D20_temporal,44b6,local_contrast,low,division_tp,2,measured
D20_temporal,44b6,local_contrast,low,edge_fn,111,measured
D20_temporal,44b6,local_contrast,low,edge_fp,200,measured
D20_temporal,44b6,local_contrast,low,edge_tp,1948,measured
D20_temporal,44b6,local_contrast,middle,division_fn,11,measured
D20_temporal,44b6,local_contrast,middle,division_fp,41,measured
D20_temporal,44b6,local_contrast,middle,division_tp,2,measured
D20_temporal,44b6,local_contrast,middle,edge_fn,464,measured
D20_temporal,44b6,local_contrast,middle,edge_fp,689,measured
D20_temporal,44b6,local_contrast,middle,edge_tp,10233,measured
D20_temporal,44b6,local_contrast,no_assigned_observation,edge_fn,215,measured
D20_temporal,44b6,spatial_boundary,interior,division_fn,17,measured
D20_temporal,44b6,spatial_boundary,interior,division_fp,74,measured
D20_temporal,44b6,spatial_boundary,interior,division_tp,5,measured
D20_temporal,44b6,spatial_boundary,interior,edge_fn,756,measured
D20_temporal,44b6,spatial_boundary,interior,edge_fp,946,measured
D20_temporal,44b6,spatial_boundary,interior,edge_tp,15690,measured
D20_temporal,44b6,spatial_boundary,within_7um,division_fn,2,measured
D20_temporal,44b6,spatial_boundary,within_7um,division_fp,19,measured
D20_temporal,44b6,spatial_boundary,within_7um,division_tp,2,measured
D20_temporal,44b6,spatial_boundary,within_7um,edge_fn,203,measured
D20_temporal,44b6,spatial_boundary,within_7um,edge_fp,220,measured
D20_temporal,44b6,spatial_boundary,within_7um,edge_tp,3177,measured
D20_temporal,44b6,temporal_boundary,boundary,division_fp,2,measured
D20_temporal,44b6,temporal_boundary,boundary,edge_fn,72,measured
D20_temporal,44b6,temporal_boundary,boundary,edge_fp,45,measured
D20_temporal,44b6,temporal_boundary,boundary,edge_tp,727,measured
D20_temporal,44b6,temporal_boundary,interior,division_fn,19,measured
D20_temporal,44b6,temporal_boundary,interior,division_fp,91,measured
D20_temporal,44b6,temporal_boundary,interior,division_tp,7,measured
D20_temporal,44b6,temporal_boundary,interior,edge_fn,887,measured
D20_temporal,44b6,temporal_boundary,interior,edge_fp,1121,measured
D20_temporal,44b6,temporal_boundary,interior,edge_tp,18140,measured
D20_temporal,6bba,close_cells,isolated,division_fn,78,measured
D20_temporal,6bba,close_cells,isolated,division_fp,930,measured
D20_temporal,6bba,close_cells,isolated,division_tp,34,measured
D20_temporal,6bba,close_cells,isolated,edge_fn,4087,measured
D20_temporal,6bba,close_cells,isolated,edge_fp,3744,measured
D20_temporal,6bba,close_cells,isolated,edge_tp,97860,measured
D20_temporal,6bba,close_cells,within_7um_competitor,division_fn,9,measured
D20_temporal,6bba,close_cells,within_7um_competitor,division_fp,29,measured
D20_temporal,6bba,close_cells,within_7um_competitor,division_tp,4,measured
D20_temporal,6bba,close_cells,within_7um_competitor,edge_fn,697,measured
D20_temporal,6bba,close_cells,within_7um_competitor,edge_fp,1140,measured
D20_temporal,6bba,close_cells,within_7um_competitor,edge_tp,6413,measured
D20_temporal,6bba,density10,high,division_fn,8,measured
D20_temporal,6bba,density10,high,division_fp,26,measured
D20_temporal,6bba,density10,high,division_tp,2,measured
D20_temporal,6bba,density10,high,edge_fn,710,measured
D20_temporal,6bba,density10,high,edge_fp,1056,measured
D20_temporal,6bba,density10,high,edge_tp,7940,measured
D20_temporal,6bba,density10,low,division_fn,65,measured
D20_temporal,6bba,density10,low,division_fp,892,measured
D20_temporal,6bba,density10,low,division_tp,36,measured
D20_temporal,6bba,density10,low,edge_fn,1412,measured
D20_temporal,6bba,density10,low,edge_fp,2872,measured
D20_temporal,6bba,density10,low,edge_tp,86699,measured
D20_temporal,6bba,density10,middle,division_fn,12,measured
D20_temporal,6bba,density10,middle,division_fp,41,measured
D20_temporal,6bba,density10,middle,edge_fn,584,measured
D20_temporal,6bba,density10,middle,edge_fp,956,measured
D20_temporal,6bba,density10,middle,edge_tp,9634,measured
D20_temporal,6bba,density10,no_assigned_observation,division_fn,2,measured
D20_temporal,6bba,density10,no_assigned_observation,edge_fn,2078,measured
D20_temporal,6bba,depth,high,division_fn,20,measured
D20_temporal,6bba,depth,high,division_fp,369,measured
D20_temporal,6bba,depth,high,division_tp,15,measured
D20_temporal,6bba,depth,high,edge_fn,1416,measured
D20_temporal,6bba,depth,high,edge_fp,1506,measured
D20_temporal,6bba,depth,high,edge_tp,30088,measured
D20_temporal,6bba,depth,low,division_fn,33,measured
D20_temporal,6bba,depth,low,division_fp,288,measured
D20_temporal,6bba,depth,low,division_tp,13,measured
D20_temporal,6bba,depth,low,edge_fn,1829,measured
D20_temporal,6bba,depth,low,edge_fp,1763,measured
D20_temporal,6bba,depth,low,edge_tp,35474,measured
D20_temporal,6bba,depth,middle,division_fn,34,measured
D20_temporal,6bba,depth,middle,division_fp,302,measured
D20_temporal,6bba,depth,middle,division_tp,10,measured
D20_temporal,6bba,depth,middle,edge_fn,1539,measured
D20_temporal,6bba,depth,middle,edge_fp,1615,measured
D20_temporal,6bba,depth,middle,edge_tp,38711,measured
D20_temporal,6bba,event_support,division_cross,division_fp,37,measured
D20_temporal,6bba,event_support,division_extra,division_fp,922,measured
D20_temporal,6bba,event_support,division_no_fork,division_fn,62,measured
D20_temporal,6bba,event_support,division_observation,division_fn,22,measured
D20_temporal,6bba,event_support,division_topology,division_fn,3,measured
D20_temporal,6bba,intensity,high,division_fn,25,measured
D20_temporal,6bba,intensity,high,division_fp,249,measured
D20_temporal,6bba,intensity,high,division_tp,17,measured
D20_temporal,6bba,intensity,high,edge_fn,679,measured
D20_temporal,6bba,intensity,high,edge_fp,1079,measured
D20_temporal,6bba,intensity,high,edge_tp,27155,measured
D20_temporal,6bba,intensity,low,division_fn,14,measured
D20_temporal,6bba,intensity,low,division_fp,312,measured
D20_temporal,6bba,intensity,low,division_tp,10,measured
D20_temporal,6bba,intensity,low,edge_fn,739,measured
D20_temporal,6bba,intensity,low,edge_fp,1702,measured
D20_temporal,6bba,intensity,low,edge_tp,33281,measured
D20_temporal,6bba,intensity,middle,division_fn,46,measured
D20_temporal,6bba,intensity,middle,division_fp,398,measured
D20_temporal,6bba,intensity,middle,division_tp,11,measured
D20_temporal,6bba,intensity,middle,edge_fn,1288,measured
D20_temporal,6bba,intensity,middle,edge_fp,2103,measured
D20_temporal,6bba,intensity,middle,edge_tp,43837,measured
D20_temporal,6bba,intensity,no_assigned_observation,division_fn,2,measured
D20_temporal,6bba,intensity,no_assigned_observation,edge_fn,2078,measured
D20_temporal,6bba,local_contrast,high,division_fn,34,measured
D20_temporal,6bba,local_contrast,high,division_fp,359,measured
D20_temporal,6bba,local_contrast,high,division_tp,22,measured
D20_temporal,6bba,local_contrast,high,edge_fn,438,measured
D20_temporal,6bba,local_contrast,high,edge_fp,812,measured
D20_temporal,6bba,local_contrast,high,edge_tp,34181,measured
D20_temporal,6bba,local_contrast,low,division_fn,17,measured
D20_temporal,6bba,local_contrast,low,division_fp,205,measured
D20_temporal,6bba,local_contrast,low,division_tp,4,measured
D20_temporal,6bba,local_contrast,low,edge_fn,1274,measured
D20_temporal,6bba,local_contrast,low,edge_fp,2351,measured
D20_temporal,6bba,local_contrast,low,edge_tp,27015,measured
D20_temporal,6bba,local_contrast,middle,division_fn,34,measured
D20_temporal,6bba,local_contrast,middle,division_fp,395,measured
D20_temporal,6bba,local_contrast,middle,division_tp,12,measured
D20_temporal,6bba,local_contrast,middle,edge_fn,994,measured
D20_temporal,6bba,local_contrast,middle,edge_fp,1721,measured
D20_temporal,6bba,local_contrast,middle,edge_tp,43077,measured
D20_temporal,6bba,local_contrast,no_assigned_observation,division_fn,2,measured
D20_temporal,6bba,local_contrast,no_assigned_observation,edge_fn,2078,measured
D20_temporal,6bba,spatial_boundary,interior,division_fn,67,measured
D20_temporal,6bba,spatial_boundary,interior,division_fp,597,measured
D20_temporal,6bba,spatial_boundary,interior,division_tp,36,measured
D20_temporal,6bba,spatial_boundary,interior,edge_fn,2981,measured
D20_temporal,6bba,spatial_boundary,interior,edge_fp,2901,measured
D20_temporal,6bba,spatial_boundary,interior,edge_tp,70007,measured
D20_temporal,6bba,spatial_boundary,within_7um,division_fn,20,measured
D20_temporal,6bba,spatial_boundary,within_7um,division_fp,362,measured
D20_temporal,6bba,spatial_boundary,within_7um,division_tp,2,measured
D20_temporal,6bba,spatial_boundary,within_7um,edge_fn,1803,measured
D20_temporal,6bba,spatial_boundary,within_7um,edge_fp,1983,measured
D20_temporal,6bba,spatial_boundary,within_7um,edge_tp,34266,measured
D20_temporal,6bba,temporal_boundary,boundary,division_fn,3,measured
D20_temporal,6bba,temporal_boundary,boundary,division_fp,23,measured
D20_temporal,6bba,temporal_boundary,boundary,division_tp,1,measured
D20_temporal,6bba,temporal_boundary,boundary,edge_fn,267,measured
D20_temporal,6bba,temporal_boundary,boundary,edge_fp,132,measured
D20_temporal,6bba,temporal_boundary,boundary,edge_tp,4370,measured
D20_temporal,6bba,temporal_boundary,interior,division_fn,84,measured
D20_temporal,6bba,temporal_boundary,interior,division_fp,936,measured
D20_temporal,6bba,temporal_boundary,interior,division_tp,37,measured
D20_temporal,6bba,temporal_boundary,interior,edge_fn,4517,measured
D20_temporal,6bba,temporal_boundary,interior,edge_fp,4752,measured
D20_temporal,6bba,temporal_boundary,interior,edge_tp,99903,measured
D20_temporal_replacement,44b6,close_cells,isolated,division_fn,15,measured
D20_temporal_replacement,44b6,close_cells,isolated,division_fp,77,measured
D20_temporal_replacement,44b6,close_cells,isolated,division_tp,5,measured
D20_temporal_replacement,44b6,close_cells,isolated,edge_fn,640,measured
D20_temporal_replacement,44b6,close_cells,isolated,edge_fp,707,measured
D20_temporal_replacement,44b6,close_cells,isolated,edge_tp,14376,measured
D20_temporal_replacement,44b6,close_cells,within_7um_competitor,division_fn,4,measured
D20_temporal_replacement,44b6,close_cells,within_7um_competitor,division_fp,16,measured
D20_temporal_replacement,44b6,close_cells,within_7um_competitor,division_tp,2,measured
D20_temporal_replacement,44b6,close_cells,within_7um_competitor,edge_fn,319,measured
D20_temporal_replacement,44b6,close_cells,within_7um_competitor,edge_fp,459,measured
D20_temporal_replacement,44b6,close_cells,within_7um_competitor,edge_tp,4491,measured
D20_temporal_replacement,44b6,density10,high,division_fn,4,measured
D20_temporal_replacement,44b6,density10,high,division_fp,16,measured
D20_temporal_replacement,44b6,density10,high,division_tp,4,measured
D20_temporal_replacement,44b6,density10,high,edge_fn,324,measured
D20_temporal_replacement,44b6,density10,high,edge_fp,471,measured
D20_temporal_replacement,44b6,density10,high,edge_tp,5654,measured
D20_temporal_replacement,44b6,density10,low,division_fn,3,measured
D20_temporal_replacement,44b6,density10,low,division_fp,31,measured
D20_temporal_replacement,44b6,density10,low,division_tp,3,measured
D20_temporal_replacement,44b6,density10,low,edge_fn,54,measured
D20_temporal_replacement,44b6,density10,low,edge_fp,106,measured
D20_temporal_replacement,44b6,density10,low,edge_tp,3115,measured
D20_temporal_replacement,44b6,density10,middle,division_fn,12,measured
D20_temporal_replacement,44b6,density10,middle,division_fp,46,measured
D20_temporal_replacement,44b6,density10,middle,edge_fn,366,measured
D20_temporal_replacement,44b6,density10,middle,edge_fp,589,measured
D20_temporal_replacement,44b6,density10,middle,edge_tp,10098,measured
D20_temporal_replacement,44b6,density10,no_assigned_observation,edge_fn,215,measured
D20_temporal_replacement,44b6,depth,high,division_fn,6,measured
D20_temporal_replacement,44b6,depth,high,division_fp,23,measured
D20_temporal_replacement,44b6,depth,high,division_tp,1,measured
D20_temporal_replacement,44b6,depth,high,edge_fn,270,measured
D20_temporal_replacement,44b6,depth,high,edge_fp,332,measured
D20_temporal_replacement,44b6,depth,high,edge_tp,4482,measured
D20_temporal_replacement,44b6,depth,low,division_fn,4,measured
D20_temporal_replacement,44b6,depth,low,division_fp,24,measured
D20_temporal_replacement,44b6,depth,low,division_tp,1,measured
D20_temporal_replacement,44b6,depth,low,edge_fn,242,measured
D20_temporal_replacement,44b6,depth,low,edge_fp,256,measured
D20_temporal_replacement,44b6,depth,low,edge_tp,4486,measured
D20_temporal_replacement,44b6,depth,middle,division_fn,9,measured
D20_temporal_replacement,44b6,depth,middle,division_fp,46,measured
D20_temporal_replacement,44b6,depth,middle,division_tp,5,measured
D20_temporal_replacement,44b6,depth,middle,edge_fn,447,measured
D20_temporal_replacement,44b6,depth,middle,edge_fp,578,measured
D20_temporal_replacement,44b6,depth,middle,edge_tp,9899,measured
D20_temporal_replacement,44b6,event_support,division_cross,division_fp,1,measured
