edge_tp,edge_fp,edge_fn,division_tp,division_fp,division_fn,num_pred_nodes,node_recall,total_node_ratio,edge_jaccard,adj_edge_jaccard,dataset,estimated_total,gt_node_recall,matched_nodes,graph_hash,metric_revision,variant,embryo,gt_sha256,seconds
897,1,1,1,0,0,5894,1.0,-0.022553897180762852,0.9977753058954394,1.0000256780613064,6bba_062c8d37,6030,1.0,930,5ceb1a5bc1220ef70ffb0be919fc0007d7e42205d881201a7b69d34a765250fc,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,6bba,94c9312e5e70e00df95db2899f80ac4e51b0b7f58a5ca0989253555c1756f098,0.47073505499975
596,11,6,0,1,0,4601,1.0,-0.04859387923904053,0.9722675367047309,0.9769921618313978,6bba_07477033,4836,1.0,613,cee66dce971b5a029d7134cd153c04a8a32e37ae9528b55de3def2d8ab7d4dbe,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,6bba,5a17f5ab03ecbcab3817b8609239c51fd913e92e1a5e5c0888a935022d99d022,0.414616111000214
309,17,36,0,0,2,29079,0.924791086350975,0.3534558994647428,0.8535911602209945,0.823420477089888,6bba_07e24132,21485,0.924791086350975,332,9501f01485881bcbc5a34b72a4782b32e4e34f87ffd27a8e7e8cbecca4d4df3b,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,6bba,08c7a0632453a7d9d89afa64e518a180ce1742b1d5fe187c2d948c4588aa32e1,1.858783379999295
1162,2,6,0,0,1,8272,0.9958263772954925,-0.022568829020441925,0.9931623931623932,0.9954038443864747,6bba_085bf656,8463,0.9958263772954925,1193,09035ca12b51f06337b9b4b965c66e8aae9e8baedde8bd47c22b567e21874807,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,6bba,dda72ce8c7d10bd856affe0aa5acb59757dde301bce162e9a7398fe72b6d84cd,0.6309839340010512
1790,92,81,1,0,3,29678,0.9933333333333333,-0.04624481794517466,0.9118695873662761,0.9160865116720257,6bba_09961292,31117,0.9933333333333333,1937,99358a2afee452ec4dcc479ad7299e4a5f4b37f0dd066ea83f4e01da5cfdd0ca,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,6bba,30a8e86d429e49adad8302858fe597bc390d28ba2d1ad5a04cc123dba311caf0,2.3913481019990286
631,18,28,0,1,0,12495,0.984375,-0.08461538461538462,0.9320531757754801,0.9399397795705035,6bba_0c7fa718,13650,0.984375,693,273638da84dcb151f38ebe71f05aa0dc24f2361e8631fdc0ecf7dc1d1091ff79,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,6bba,1f69d14db7d94faab55a8e584dffbe94171c67a9b6eac1f650a3b12715cb9d00,0.6722542329989665
176,17,22,0,0,1,22250,0.9425837320574163,-0.009658610406373792,0.8186046511627907,0.8193953095030333,6bba_0e7c0d07,22467,0.9425837320574163,197,85721e1aac0b18c707922f86b14a92c08abb18848f73fec5bd12368ca211b381,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,6bba,d6a59b482d19dfadc58f85e8128a5f535f8d2bf2a2d4d1751eda52d08864a543,1.0950171099993895
962,10,36,0,2,3,8104,0.9739382239382239,-0.02525859995188838,0.9543650793650794,0.9567756719398528,6bba_12665c0e,8314,0.9739382239382239,1009,8c4477f98aa4bb4468ad111351cdb1e279e39603da2296759577b685a54a1bb9,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,6bba,228c98506a8ee59e3241c0b54690d0b1e5bf4cb0c9d0aeeba1a303b342c6cd04,0.8730325420001463
698,8,6,0,1,0,5718,0.9972862957937585,-0.009527108955482418,0.9803370786516854,0.9812710564678269,6bba_13f19531,5773,0.9972862957937585,735,7eaf4143afc637302746fb3397ffdc1dbb36e3a7368c9fed2e6c25d951cbf75e,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,6bba,72ddacbcb0ea4c61a0b40a517cfa5f5cfdbe9d2aacd9956c00e00ff26067c46c,0.35105160499915655
718,10,11,0,1,0,6313,0.9920844327176781,-0.08361155465234432,0.9715832205683356,0.9797067789229207,6bba_15403b9a,6889,0.9920844327176781,752,5bd7b0953f22ac2bcdedc2550aa9374f42d70ebfe9c30923b27561175dca6e4c,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,6bba,56991646e3c0e3a92bbd90ac748226b2513570cf4eb8d91465bf7a2da86d5145,0.37232180099999823
1258,93,107,0,0,1,17283,0.9659248956884562,-0.03495449215478251,0.8628257887517147,0.8658417524781012,6bba_1d0d8384,17909,0.9659248956884562,1389,0cfc90428560db9bf343a7e77675a03c4ef51b181bc1d759f1e058c4858b94d9,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,6bba,f8ccf7aaac245daa829b859708b59f8be7b59280a2b21b53ff2b02debb170507,1.0749880439998378
688,18,31,0,1,0,11409,0.9758389261744966,-0.012891503720366845,0.9335142469470827,0.9347176871858361,6bba_1ebfb80d,11558,0.9758389261744966,727,373409f93360a4da0e18d20db92ce044d8ba22009eb44e95f9362a5ebaa72164,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,6bba,a06efb570877ceffb03e57182f5826250c4186a69c4e34a12bb6d7a3fc7aa8d1,0.5651888600004895
269,36,30,0,0,0,31909,0.9747634069400631,0.1040030446666436,0.8029850746268656,0.794633785368559,6bba_1f58c2f6,28903,0.9747634069400631,309,5b5378c2e88f328ad6bfa52db32f4c1d1f4c825092f53392dd9b4b08a160a8dc,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,6bba,14081f9f218d79f9e2fe67fa5341ba0a0f0eee4a1929211e34e191a242cf72a1,1.3807413590002398
358,68,92,0,3,1,17356,0.888421052631579,0.44645387115592966,0.6911196911196911,0.6602643849664435,6bba_207c6aaf,11999,0.888421052631579,422,b5c555942d904c35540e29e61b3f94676f1d1cedb9c98c122a81be4836cd378c,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,6bba,02e6f63c3da766c0cf3bf055fa72edb2f6af10c12bd41f5e5e936e0c62b15488,0.9838592100004462
846,30,63,0,2,3,9912,0.9506302521008403,0.015781922525107604,0.9009584664536742,0.899536580782083,6bba_20852818,9758,0.9506302521008403,905,ea1e95f8052ab4b098eafe7925fdcaaa3696e879bb58ecd9cc0b7ef6ecf3464d,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,6bba,4a125e627edbc76739c8a378102e34248e978131d953ce549912cc7aee56324e,0.89775590499994
1124,8,8,2,0,0,12337,0.9982698961937716,0.03238493723849373,0.9859649122807017,0.982771871100345,6bba_2312ac41,11950,0.9982698961937716,1154,7d40ba9884e1641ce3e805dbe0630a93674c39b097ad4c6ccead379714dfff31,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,6bba,c87f2237f25ccced3ea4d50426b9bd52904a1f354eeb165577c1e5fab84b4df1,0.9268354549985816
499,0,0,0,0,0,4142,1.0,-0.06921348314606741,1.0,1.0069213483146067,6bba_23af9eeb,4450,1.0,513,2127fbebfe92142b7a5b852912af3047030f3ab93cbb78ecc2441642d2c23dd6,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,6bba,a4d36b2b414debc81b165bcfa9da4689049fc963332aec40aa0bf950800fb173,0.2815938429994276
523,0,0,0,0,0,3480,1.0,-0.08009516256938938,1.0,1.008009516256939,6bba_2540cd90,3783,1.0,529,512428b2bd76656ff2338af07b0759dbb4e29f46696926cd75599313a1682ada,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,6bba,f8095594e0661d6a5a6199050c8cd1520f29360d8150c7601672128dc62920b4,0.27058086400029424
701,16,20,0,1,0,5237,0.983739837398374,-0.04695177434030937,0.9511533242876526,0.9556191579121516,6bba_2646afc7,5495,0.983739837398374,726,4dfc8b5d55472236007ca33746e739912489a981a08a7b5713ad5edfb9fc696b,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,6bba,609ad87f8a4242ad2a0b1ece37017189f325ce9fa4b845d8f0b9aa48339aeeac,0.3442645640006958
579,20,30,0,0,1,4650,0.9734789391575663,-0.08948502056001567,0.9205087440381559,0.9287459184267488,6bba_268e1230,5107,0.9734789391575663,624,78578aab1ec95e16bd0884744ce184c88b9d095a438a03f46c9ba480154e694f,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,6bba,5a70250b298722e0cde0a35b2375cd869334f7e012e209390c72db5113450089,0.3718120119992818
927,10,22,0,0,1,4957,0.986815415821501,-0.10426454644018793,0.9666319082377477,0.9767104519864498,6bba_2819ca14,5534,0.986815415821501,973,ea2258821c9fa658046272363cca8ccb6eff722d72e902d019c9299bc65651e5,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,6bba,c298ad04645631bac03a916876aa9948f232b0917d30c1ee3403c08fffd4c022,0.40298422599880723
1248,29,40,0,2,0,21705,0.9836065573770492,0.04045827141556014,0.9476082004555809,0.9437743414786167,6bba_283bf9f1,20861,0.9836065573770492,1320,c1a82ee68d73e51904380c34b937db9c788eb98ef7e8ceecced829dd38a55142,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,6bba,9275e39b0f35b5a7b3c8cf6cc50fd7c5b10ed1d75963af8faed93eb60eac8229,1.017302591000771
488,22,12,0,1,0,9545,0.9980769230769231,-0.041955234367158485,0.9348659003831418,0.9387881521783857,6bba_312f0dc3,9963,0.9980769230769231,519,4e29179b9e3861a5313802d3252454611bed03b8413f4a01a7402de1a2d2a764,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,6bba,90593bcd131a14a043c4d94122ee71f7b5609d33813a98b83188f98d1df08bc4,0.4608977429998049
681,101,130,0,2,1,44036,0.9234338747099768,0.13773414287559746,0.7467105263157895,0.7364257728839604,6bba_32db13fc,38705,0.9234338747099768,796,f25655bb321ded0a048857291f065a06bfd5c44776e12f025243b90312aafe58,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,6bba,77c97b6660e33629989ff0df270febf274bf7114295a61f1db2617665d8ed6e7,2.1964608119997138
1192,30,21,1,1,1,29453,0.9968553459119497,-0.03369422572178478,0.9589702333065165,0.9622014092566669,6bba_337b1b3a,30480,0.9968553459119497,1268,87d84990fd1f636fe40e557c57dce6e27541c7998c527db0539282a0aa7fc6b5,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,6bba,41a80c758c9a3e7e261f2c9fd0721e9898d48d11847e3a5f1ce755a4e4c8992b,1.9382255780001287
1002,2,5,0,0,0,6575,0.9961389961389961,-0.06352371457057399,0.9930624380574826,0.9993707395440748,6bba_372c8cb8,7021,0.9961389961389961,1032,36c674f3536203b39573592de3a416be9c38e44c271daa4cdb99fa3b76677cfa,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,6bba,c5939b80dcc378e322c79f3d89a7a2fab4c6154f2ae6f69ba39a83b32dd9fbba,0.38787690100070904
1108,40,34,0,1,0,6581,0.9914748508098892,-0.06025988861916322,0.937394247038917,0.943042974330798,6bba_3a1849c2,7003,0.9914748508098892,1163,8425933d5d9c54b4f2096488d807644d89b7bb267207a2e94224da0b9edf0bb8,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,6bba,e77054eff9b81473f02f10a102ba13e2e5af5cb8794a5a3cce10d5e57b111080,0.4206478230007633
713,344,222,1,0,0,53153,0.9739217652958877,0.020896955728416402,0.5574667709147771,0.5563018350715901,6bba_3abfe10a,52065,0.9739217652958877,971,6f04afebb5ef05fdcf2806674eadc39468bd6f150a3d362e38d554cd9550ba2f,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,6bba,327490cf8aed8b6e562bc881a25c74080f92f3b48a6903ecdc6bc76c8c40cb49,2.5392216489999555
741,5,5,1,0,1,6214,0.9986928104575163,-0.007031000319590924,0.9866844207723036,0.987378158620082,6bba_3c5691b6,6258,0.9986928104575163,764,abbdf3a31513c1b6f17b3bb1d67304a173d9197f6bef3c31cb62b8365a424a6d,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,6bba,610357674557297d431cd4fad094ed25832fb99c45965d9d8d8af69f69f2b06d,0.5869189299992286
441,33,33,0,1,1,22964,0.9760956175298805,-0.01170597348941298,0.8698224852071006,0.8708406971023336,6bba_3db54e20,23236,0.9760956175298805,490,d734ae887d8bfb51c658e84d5ef25bf5144ddc55cc146ebae4b95106793de68d,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,6bba,b1abcc4ac0f0331e8bc0fe46bbc1e0d469f9708d6b68076538a93e981a9ca47d,1.2638760379995801
1169,7,10,1,1,0,8326,0.9950289975144988,-0.1540337329811014,0.9856661045531198,1.0008486875088454,6bba_3fda6b25,9842,0.9950289975144988,1201,d644ea5c07471962f772e3203d0d6a3ddae00aeba3f8ec23d53c780fde106284,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,6bba,c85e944ef912efb58d9604eaf75b4ca0056c13a0cc326fe04ed269e395c208e5,0.5657222449990513
863,5,17,0,1,0,5381,0.9868131868131869,-0.063848295059151,0.9751412429378531,0.9813673535181974,6bba_43fea39d,5748,0.9868131868131869,898,8e95e74274c7354f0187cebeff5847ba06460d38efa3d46f942a219bbc012519,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,6bba,6f7ea1cf65325add2fb614a1e2caab33273074be3642ecacd2028704fffdcab1,0.35957785500067985
238,34,48,0,0,1,26810,0.8972602739726028,-0.05241579189198742,0.74375,0.7476484245219666,6bba_474be664,28293,0.8972602739726028,262,a5ac2ce412839f0b79293f1bec9f32cf65f610c52da5d08ec8766fbc196a0ea8,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,6bba,a7161bdfdf28927536ddb6872e12f5f5209575bdcebb2c2775b751303cec02c5,1.4445431660005852
888,21,30,0,0,5,25184,0.9893048128342246,0.050865846025453784,0.9456869009584664,0.9408765845292222,6bba_48816121,23965,0.9893048128342246,925,6be925a2866b45999178eb12fd9fee4e11d14c9121525929784e2bfe56edfa00,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,6bba,045c3cae56430d123271691950d27f30468d4817fe380ab4d5cbabaceccf3aa2,2.3996958369989443
650,27,31,0,0,0,7105,0.9787835926449788,0.04685428024163843,0.9180790960451978,0.9137775025201886,6bba_4aa14c89,6787,0.9787835926449788,692,a17006af200c1c82d4ff37b05884055b5f94b0e9aa3822fcb3135f8bbac5808a,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,6bba,f2b0625c9265dea51aa524f58fd928537e215c270fae04dc48f5addbebd61307,0.41029726099986874
1000,3,10,1,0,1,5382,0.9924314096499527,-0.09773679798826487,0.9871668311944719,0.996815083710589,6bba_4f99ce20,5965,0.9924314096499527,1049,77ef98b5f94cc7802670c46643c73e3029c182c2d4697a8f4812cf1392dec342,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,6bba,4a73573c9640c5a8f41aa448409d2f91e31d5dd007e4ff7e014b8e396212ad0b,0.4884459240001888
649,31,40,1,2,2,20132,0.9745042492917847,0.14146396779497647,0.9013888888888889,0.8886374840140361,6bba_4ffd3da3,17637,0.9745042492917847,688,7b851d6bfeaaf77496d4b516e0b6f7e3d2259cf38fc895a15b27b583c6e1b968,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,6bba,977f33514b5835bf3b0898a4a5701a4df6e0fad892e2c112d6ee365455c45283,1.479827416000262
683,3,5,0,0,1,4569,0.9985815602836879,-0.1308731215522161,0.9884225759768451,1.0013583707699223,6bba_55b7eebe,5257,0.9985815602836879,704,bdd068f74b17179d9f1235c0fb94cf4275bc50baf8fa3a9d1db013720c288e6d,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,6bba,88072f40b6e9f63f7dce9bf42c61032a7a25b21d146251c9ce55727f43e1faea,0.4595130779998726
398,74,69,0,1,0,37687,0.9448979591836735,0.06415360722857547,0.7356746765249538,0.7309550581003746,6bba_55c70843,35415,0.9448979591836735,463,2a14f4b43b486d6c76620760febda58e1984ce4cfb953a4e7ed1c12a7f54f545,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,6bba,a3fe3a203859cf7e77910139129c865790852785676902baafac306b823857d1,1.5109293549994618
912,961,680,0,1,3,76149,0.9270644966847499,0.162384942986674,0.3572267920094007,0.3514259667840248,6bba_57b7cc1e,65511,0.9270644966847499,1538,58ec04d2bc57d808925053d2608bb4d8cf0632247b5877aa916a7eaa07d08718,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,6bba,ba41f44e393d996e258f7e12e48ff55eee2e67d6b8f1d45d3a994489d8b8ae7d,5.413182568001503
715,5,7,0,0,0,5550,0.9946452476572959,-0.071285140562249,0.9834938101788171,0.990504659628887,6bba_5a4d9360,5976,0.9946452476572959,743,84e71c272c62496d637f96b5a22b62208ae50cfd15f9d7f45531df4c5f8d4776,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,6bba,661d77c331d7a955e251e0185323aa77d8f728c666542c9734b1007d96b32475,0.43457992900039244
715,3,9,0,0,0,5838,0.9877883310719131,0.0062047569803516025,0.9834938101788171,0.9828835761704332,6bba_5b28472a,5802,0.9877883310719131,728,1a881ba2e43eba87a2849570404649f21efb923bed5a57b9a76532e49cbcf176,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,6bba,f74e1155f939505101360f62e0ec26fdd7a2c37a0a52ad8d8892bfd2654f0f5a,0.36854150999897684
1136,12,9,3,1,0,7900,0.9982964224872232,-0.07817969661610269,0.9818496110630942,0.9895256815346494,6bba_5c039895,8570,0.9982964224872232,1172,635886d89381bb6c79dc10b32f0a9d5f7389f36bf4a89b06a0caf235791d1584,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,6bba,4827ca4019ff8d4e16b684b7da1389be167abaad1cc2ab29f8c7a726a8bd23b1,0.7490094180011511
1092,38,38,1,0,0,25375,0.9880341880341881,0.029537063334280033,0.934931506849315,0.9321699937362129,6bba_5c824876,24647,0.9880341880341881,1156,e70b59009e1c8230b48e3bbaf9272fcd78cebc92295cb7e59dd1555533133dd2,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,6bba,cf8b3452c56ea88212e58179ef5603d3d956152fd764647a2d115c14a2498be5,1.4518386010004178
1443,13,44,0,0,0,29772,0.9779507133592736,0.10623118938802809,0.962,0.9517805595808716,6bba_5dfe9ad1,26913,0.9779507133592736,1508,a45c31c383067bafccbdce548db610063e2566821334c385cea83ab3480d050a,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,6bba,4ce035fcc16acd04864464283626c635ab7c4fe40b92e71bb3da671094c87580,1.3776251250001224
885,0,0,0,0,0,4426,1.0,-0.04012144870960746,1.0,1.0040121448709607,6bba_5f89039d,4611,1.0,904,dbc5559b072cbeed7a397411d30c74e6ff8aea219061475e038b45f4dcaf36b4,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,6bba,700fcb2881e258d8e1206e10ea0fd66d031d97d052bb220ffa016c2117aeaa27,0.42051431899926683
531,9,12,0,0,0,9584,0.9874551971326165,-0.053712480252764615,0.9619565217391305,0.9671234288069237,6bba_61dd1e0d,10128,0.9874551971326165,551,b012725f4c1139c0a58e48cb9ac1f98caf6de03fcf28e95be06da4c32dae296a,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,6bba,7ba18ccacee2b379d01c367fd2daf839649e4942e75e31a369adb0f972d54584,0.49929954599974735
607,5,7,0,0,1,5525,0.9953125,-0.043124350536889504,0.9806138933764136,0.9848427271043444,6bba_61ecbe65,5774,0.9953125,637,b4b85a0c3bcb1dc5209c7b7910b18a32c24095cedd22c7e30acd80c7293dbf05,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,6bba,24783edc5cfba15f1cb6bbd2d5105afb711e96e1c8b60593d8dac75dddeebe16,0.43398270499892533
784,6,14,0,0,1,4557,0.9879081015719468,-0.054760423148724334,0.9751243781094527,0.9804642004662438,6bba_6321a359,4821,0.9879081015719468,817,7cc30ba7375cb7776462010ee0afe9b8124b8ee97a2fda1de400cda9e91ef60d,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,6bba,de847ab2e5c2ca71f2e4dd8fcf00c19166fef417c600e5b0df9eaa3211583d42,0.3956494689991814
471,82,109,0,0,0,24338,0.8978930307941653,0.037735044557199504,0.7114803625377644,0.7087955882195708,6bba_6479435d,23453,0.8978930307941653,554,1321b6b174656c65b97baf613a14be7a0df30d91f6a178bbc7d57b23d4b26211,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,6bba,d0dba177ae997e49a8abff412bb061870ec591af4c5bf8643bf4193d5f8a6dcf,1.1147014580001269
391,64,47,0,2,1,15831,0.9696969696969697,-0.01432040346180188,0.7788844621513944,0.7799998561262081,6bba_67ebd073,16061,0.9696969696969697,448,ee2894721dbe7bfab03fe5daf5c4e0d34b0ae75598ccbee5c30b7a3da5f4813d,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,6bba,ea30d60cdf9f7dada73c4fc96351d1741477575729bfae8391df7c3e4fb4fd0e,0.8738346959999035
1040,7,12,0,0,1,6371,0.9925994449583718,-0.11452397498262683,0.9820585457979226,0.9933054706309663,6bba_6ca87370,7195,0.9925994449583718,1073,48c32b0dc2787e7dee8d098a749177dcf753eee678cf29826e44a06402e7a179,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,6bba,a5274d9b9b28d3d161467d049a503de80d29f18b49be39468ffa71865edbc702,0.48642161400130135
429,13,11,0,0,0,25525,1.0,-0.10233866713557235,0.9470198675496688,0.9567115426492628,6bba_6db0e9b4,28435,1.0,449,4475cd8b0f711b5e1fbdb67eee7b72cbc2aad1d72091ac8e271335c2400ed103,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,6bba,e24f37dfc5fe9f8523961da01d59806a2469c8a37dc4cae3792ba6ef3d941427,1.1127193730008003
1115,104,228,0,0,0,11830,0.8786549707602339,0.334913112164297,0.7705597788527989,0.7447527214883766,6bba_6feb10f0,8862,0.8786549707602339,1202,70c5b2f38b306d3f7b41c6ad0f53005cb737c9ffbb292fd9ba7694c323485250,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,6bba,e7cc6db273d9155b676e5e608fd2954f883d77ef84911e03f72e28d3fabaeb12,0.7366199450007116
1322,12,21,0,1,0,6858,0.9892008639308856,-0.08778930566640064,0.9756457564575646,0.9842108828111427,6bba_6feeb0b1,7518,0.9892008639308856,1374,710a83ae5b80eca9392f91ff57f2e4dc2f358199821cfd5af7ff8faaad8c054c,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,6bba,ff6c50d7e278b125297a398d9f4e567d5fe48439f1a304405d26731bcdc19ddb,0.4372818110005028
539,23,23,0,3,1,5896,0.9815436241610739,0.05285714285714286,0.9213675213675213,0.9164974358974358,6bba_705ec2c9,5600,0.9815436241610739,585,8d7c7d0f0fdfeefbb15ebbbe3b9b85f2fbcea47712585d6d89dbc4b56eb63870,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,6bba,37f2d6142d1831d5605c0456007031f48cf9cde52e88711f12b002a1c0868e4c,0.5266901979994145
649,0,3,0,0,0,4107,0.9954614220877458,-0.046214584300975386,0.995398773006135,0.999998967056953,6bba_718b21f9,4306,0.9954614220877458,658,24732c85be4e23aed38b69e2e43829c452a4cc5605457eb2aa8f52eec663f61e,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,6bba,202fec4785c300ef705d098f7dce3b21ef28e248dbb62ef40dd1cea1df422bfb,0.29655935099981434
552,32,24,0,1,2,26522,1.0,-0.11008958829648022,0.9078947368421053,0.9178897126216542,6bba_74686d6a,29803,1.0,586,949c7f8cbcfb653662236b92e8d279d0f78877642875ae6df8ab5613b36205a4,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,6bba,c70c22b8bde0da19a51e255dea2c91a3e1b79809ce6794bff873b9f4c8679445,1.7354391690005286
574,63,84,0,1,0,47923,0.9442896935933147,0.004380265750094312,0.7961165048543689,0.795767784668439,6bba_767a1e17,47714,0.9442896935933147,678,5852297f073bf9daf83e192833e4eaf4eefa8e3c3fce34a86bef7350d68719d5,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,6bba,0c1f64ae1486d41cb84ecf235f6a100ab70272395182cf7c6ee04d189e791762,1.907710560999476
604,0,0,0,0,0,4648,1.0,-0.04263645726055613,1.0,1.0042636457260556,6bba_76db78c1,4855,1.0,617,9253e23f515ebcd259ba5019a0d04983cff47d189027e32ab4626ac0af865f1a,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,6bba,9395503f161cdc30527566ff124f1e2625c1d65d0cf7dc8e3ca72b473215e7ec,0.3261310920006508
1729,6,10,0,3,1,12722,0.9966442953020134,-0.028558338423946242,0.9908309455587393,0.9936605941051577,6bba_784a78c9,13096,0.9966442953020134,1782,df484a94b1b1e8d54fa1ea497de4eef4a07af1a995080ea55d2ec157589b39c8,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,6bba,ac386192a59a0766d822de1da213cbe271e00ae1254416e4b7da630e78130fc6,0.773576237999805
1172,258,223,0,3,3,58409,0.9583617747440273,-0.009664456840570372,0.7090139140955838,0.7096991375327978,6bba_786893ac,58979,0.9583617747440273,1404,692aa44fcc6c07776cd63f14e6ec9a1ea41fefdabacfc006c8fac3aa0121143e,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,6bba,ada52ca6bbce36cb71ff868955951d014d81691ec64d5a9f5a38d38b831dae15,4.120750868998584
671,8,10,0,0,0,10679,0.9985974754558204,0.00028100412139378045,0.9738751814223512,0.9738478151283809,6bba_789f8168,10676,0.9985974754558204,712,7db9ed5a5f85ed4e193bd5b812e47d7adfd8691a0f506c24f730dd94e82034b8,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,6bba,3fc74ad86f28108b98fc670dfd003b8f94ffff8773a9be27d3d9a6f993681d01,0.6134280559999752
738,98,94,0,0,2,39035,0.9616252821670429,-0.038854553960554504,0.7935483870967742,0.7966316839594505,6bba_78a7bd97,40613,0.9616252821670429,852,b125a8ffad873e0c17fa90fb3adf7d4a94b57b990ea1a6d240de0735fb6eece2,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,6bba,8ec4b40c9a00eee0a01823b8c82a50439c09c7f5c568e110b7da5c6c5f68d31b,2.3713091949994123
1042,38,50,0,0,2,10107,0.97789566755084,0.050187032418952615,0.9221238938053097,0.9174960276300399,6bba_7af54fde,9624,0.97789566755084,1106,030ac391e5029a8518babf8298868bd0b2d2c0e8b8670b4ea199f1499aae1cc9,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,6bba,f3553a3666c385efeb68539582a50b9a430dc655c8b97a68b4595ca8b2ed357c,0.7902567569999519
545,7,10,0,0,0,5477,0.9911504424778761,-0.05242214532871972,0.9697508896797153,0.9748345318868598,6bba_7b5d3b2c,5780,0.9911504424778761,560,c636b86db97b236a7a219f50e6aaaacffea004327d4b88fcc80d246a5c77a08d,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,6bba,28cb4f29a94bfdaa6cb93fdd18a35352e0bed4bb10095ef36ae5044248a714d3,0.4436909920004837
