dataset,embryo,bucket,events
6bba_ebdf3b34,6bba,missing_parent,0
6bba_ebdf3b34,6bba,unsupported_HOCT_score,1
6bba_ebdf3b34,6bba,wrong_timing,0
6bba_ebff6e76,6bba,C0_official_recovered,0
6bba_ebff6e76,6bba,available_unselected_evidence,0
6bba_ebff6e76,6bba,conflict_or_protection_loss,0
6bba_ebff6e76,6bba,insufficient_candidates,0
6bba_ebff6e76,6bba,missing_daughter,0
6bba_ebff6e76,6bba,missing_downstream_path,0
6bba_ebff6e76,6bba,missing_parent,0
6bba_ebff6e76,6bba,unsupported_HOCT_score,0
6bba_ebff6e76,6bba,wrong_timing,0
6bba_ed9377fd,6bba,C0_official_recovered,0
6bba_ed9377fd,6bba,available_unselected_evidence,0
6bba_ed9377fd,6bba,conflict_or_protection_loss,0
6bba_ed9377fd,6bba,insufficient_candidates,0
6bba_ed9377fd,6bba,missing_daughter,0
6bba_ed9377fd,6bba,missing_downstream_path,0
6bba_ed9377fd,6bba,missing_parent,0
6bba_ed9377fd,6bba,unsupported_HOCT_score,0
6bba_ed9377fd,6bba,wrong_timing,0
6bba_edf14583,6bba,C0_official_recovered,0
6bba_edf14583,6bba,available_unselected_evidence,0
6bba_edf14583,6bba,conflict_or_protection_loss,0
6bba_edf14583,6bba,insufficient_candidates,0
6bba_edf14583,6bba,missing_daughter,0
6bba_edf14583,6bba,missing_downstream_path,0
6bba_edf14583,6bba,missing_parent,0
6bba_edf14583,6bba,unsupported_HOCT_score,0
6bba_edf14583,6bba,wrong_timing,0
6bba_eebc57a5,6bba,C0_official_recovered,0
6bba_eebc57a5,6bba,available_unselected_evidence,0
6bba_eebc57a5,6bba,conflict_or_protection_loss,0
6bba_eebc57a5,6bba,insufficient_candidates,0
6bba_eebc57a5,6bba,missing_daughter,0
6bba_eebc57a5,6bba,missing_downstream_path,0
6bba_eebc57a5,6bba,missing_parent,0
6bba_eebc57a5,6bba,unsupported_HOCT_score,0
6bba_eebc57a5,6bba,wrong_timing,0
6bba_ef7b4f7e,6bba,C0_official_recovered,0
6bba_ef7b4f7e,6bba,available_unselected_evidence,2
6bba_ef7b4f7e,6bba,conflict_or_protection_loss,0
6bba_ef7b4f7e,6bba,insufficient_candidates,0
6bba_ef7b4f7e,6bba,missing_daughter,0
6bba_ef7b4f7e,6bba,missing_downstream_path,0
6bba_ef7b4f7e,6bba,missing_parent,0
6bba_ef7b4f7e,6bba,unsupported_HOCT_score,0
6bba_ef7b4f7e,6bba,wrong_timing,0
6bba_f17befbc,6bba,C0_official_recovered,0
6bba_f17befbc,6bba,available_unselected_evidence,0
6bba_f17befbc,6bba,conflict_or_protection_loss,0
6bba_f17befbc,6bba,insufficient_candidates,0
6bba_f17befbc,6bba,missing_daughter,0
6bba_f17befbc,6bba,missing_downstream_path,0
6bba_f17befbc,6bba,missing_parent,0
6bba_f17befbc,6bba,unsupported_HOCT_score,0
6bba_f17befbc,6bba,wrong_timing,0
6bba_f1fde7e0,6bba,C0_official_recovered,0
6bba_f1fde7e0,6bba,available_unselected_evidence,0
6bba_f1fde7e0,6bba,conflict_or_protection_loss,0
6bba_f1fde7e0,6bba,insufficient_candidates,0
6bba_f1fde7e0,6bba,missing_daughter,0
6bba_f1fde7e0,6bba,missing_downstream_path,0
6bba_f1fde7e0,6bba,missing_parent,0
6bba_f1fde7e0,6bba,unsupported_HOCT_score,0
6bba_f1fde7e0,6bba,wrong_timing,0
6bba_f20478e9,6bba,C0_official_recovered,0
6bba_f20478e9,6bba,available_unselected_evidence,1
6bba_f20478e9,6bba,conflict_or_protection_loss,0
6bba_f20478e9,6bba,insufficient_candidates,0
6bba_f20478e9,6bba,missing_daughter,0
6bba_f20478e9,6bba,missing_downstream_path,0
6bba_f20478e9,6bba,missing_parent,0
6bba_f20478e9,6bba,unsupported_HOCT_score,0
6bba_f20478e9,6bba,wrong_timing,0
6bba_f4ae811c,6bba,C0_official_recovered,0
6bba_f4ae811c,6bba,available_unselected_evidence,0
6bba_f4ae811c,6bba,conflict_or_protection_loss,0
6bba_f4ae811c,6bba,insufficient_candidates,0
6bba_f4ae811c,6bba,missing_daughter,0
6bba_f4ae811c,6bba,missing_downstream_path,0
6bba_f4ae811c,6bba,missing_parent,0
6bba_f4ae811c,6bba,unsupported_HOCT_score,0
6bba_f4ae811c,6bba,wrong_timing,0
6bba_f8ffd5e7,6bba,C0_official_recovered,0
6bba_f8ffd5e7,6bba,available_unselected_evidence,2
6bba_f8ffd5e7,6bba,conflict_or_protection_loss,0
6bba_f8ffd5e7,6bba,insufficient_candidates,0
6bba_f8ffd5e7,6bba,missing_daughter,0
6bba_f8ffd5e7,6bba,missing_downstream_path,0
6bba_f8ffd5e7,6bba,missing_parent,0
6bba_f8ffd5e7,6bba,unsupported_HOCT_score,0
6bba_f8ffd5e7,6bba,wrong_timing,0
6bba_fbc898dc,6bba,C0_official_recovered,0
6bba_fbc898dc,6bba,available_unselected_evidence,0
6bba_fbc898dc,6bba,conflict_or_protection_loss,0
6bba_fbc898dc,6bba,insufficient_candidates,0
6bba_fbc898dc,6bba,missing_daughter,0
6bba_fbc898dc,6bba,missing_downstream_path,0
6bba_fbc898dc,6bba,missing_parent,0
6bba_fbc898dc,6bba,unsupported_HOCT_score,0
6bba_fbc898dc,6bba,wrong_timing,0
6bba_fc516dc6,6bba,C0_official_recovered,0
6bba_fc516dc6,6bba,available_unselected_evidence,0
6bba_fc516dc6,6bba,conflict_or_protection_loss,0
6bba_fc516dc6,6bba,insufficient_candidates,0
6bba_fc516dc6,6bba,missing_daughter,0
6bba_fc516dc6,6bba,missing_downstream_path,0
6bba_fc516dc6,6bba,missing_parent,0
6bba_fc516dc6,6bba,unsupported_HOCT_score,0
6bba_fc516dc6,6bba,wrong_timing,0
6bba_fc5f39dc,6bba,C0_official_recovered,0
6bba_fc5f39dc,6bba,available_unselected_evidence,1
6bba_fc5f39dc,6bba,conflict_or_protection_loss,0
6bba_fc5f39dc,6bba,insufficient_candidates,0
6bba_fc5f39dc,6bba,missing_daughter,1
6bba_fc5f39dc,6bba,missing_downstream_path,0
6bba_fc5f39dc,6bba,missing_parent,0
6bba_fc5f39dc,6bba,unsupported_HOCT_score,0
6bba_fc5f39dc,6bba,wrong_timing,0
6bba_fc83837d,6bba,C0_official_recovered,0
6bba_fc83837d,6bba,available_unselected_evidence,0
6bba_fc83837d,6bba,conflict_or_protection_loss,0
6bba_fc83837d,6bba,insufficient_candidates,0
6bba_fc83837d,6bba,missing_daughter,0
6bba_fc83837d,6bba,missing_downstream_path,0
6bba_fc83837d,6bba,missing_parent,0
6bba_fc83837d,6bba,unsupported_HOCT_score,0
6bba_fc83837d,6bba,wrong_timing,0
6bba_fe670320,6bba,C0_official_recovered,0
6bba_fe670320,6bba,available_unselected_evidence,0
6bba_fe670320,6bba,conflict_or_protection_loss,0
6bba_fe670320,6bba,insufficient_candidates,0
6bba_fe670320,6bba,missing_daughter,1
6bba_fe670320,6bba,missing_downstream_path,0
6bba_fe670320,6bba,missing_parent,0
6bba_fe670320,6bba,unsupported_HOCT_score,1
6bba_fe670320,6bba,wrong_timing,0
