adj_edge_jaccard,dataset,division_fn,division_fp,division_tp,edge_fn,edge_fp,edge_jaccard,edge_tp,embryo,estimated_total,graph_hash,gt_node_recall,matched_nodes,metric_revision,node_recall,num_pred_nodes,total_node_ratio,variant
0.6565757571174689,6bba_207c6aaf,1,3,0,94,68,0.6872586872586872,356,6bba,11999,d90c6c8b5136aeec4786e5314826066b8581e3d5aec332f6a2b4b160910e90bc,0.888421052631579,422,075fc5f5a52d11077f9dc2b074644618f26939e2,0.888421052631579,17356,0.44645387115592966,A_residual_m3.0
0.9004955750046651,6bba_20852818,3,2,0,63,29,0.9019189765458422,846,6bba,9758,b1868ab1effddb22d1ccafec732a8e0b93ddd69df9ad4fb04d1f392c8da2b069,0.9506302521008403,905,075fc5f5a52d11077f9dc2b074644618f26939e2,0.9506302521008403,9912,0.015781922525107604,A_residual_m3.0
0.982771871100345,6bba_2312ac41,0,0,2,8,8,0.9859649122807017,1124,6bba,11950,f41073972fe2ede5f624de66021435138793b891384235e2411504458f67586d,0.9982698961937716,1154,075fc5f5a52d11077f9dc2b074644618f26939e2,0.9982698961937716,12337,0.03238493723849373,A_residual_m3.0
1.0069213483146067,6bba_23af9eeb,0,0,0,0,0,1.0,499,6bba,4450,ef78bcbc10f54aed733bb865898698637f491368396eac2d89413873987c8bdf,1.0,513,075fc5f5a52d11077f9dc2b074644618f26939e2,1.0,4142,-0.06921348314606741,A_residual_m3.0
1.008009516256939,6bba_2540cd90,0,0,0,0,0,1.0,523,6bba,3783,0edbe29f57072c910ac7937f40bc2663bf6a4ec90354c1b6e5d5d65fc4165369,1.0,529,075fc5f5a52d11077f9dc2b074644618f26939e2,1.0,3480,-0.08009516256938938,A_residual_m3.0
0.9542559351476548,6bba_2646afc7,0,1,0,21,16,0.9497964721845319,700,6bba,5495,74159e9fcceb03b67a0162362399ccb7018b9a70605d38fb2f27805dc45348be,0.983739837398374,726,075fc5f5a52d11077f9dc2b074644618f26939e2,0.983739837398374,5237,-0.04695177434030937,A_residual_m3.0
0.9271418667541637,6bba_268e1230,1,0,0,31,20,0.918918918918919,578,6bba,5107,175b8a93e36c3382cc53ca5ebecac4af4559a4dc94088db367ce56d49daa873d,0.9734789391575663,624,075fc5f5a52d11077f9dc2b074644618f26939e2,0.9734789391575663,4650,-0.08948502056001567,A_residual_m3.0
0.989221282458415,6bba_2819ca14,1,0,0,16,4,0.9790136411332634,933,6bba,5534,46de8b86d85158131c822f27774365acb33e043471da1627e819f18055d8aaec,0.986815415821501,973,075fc5f5a52d11077f9dc2b074644618f26939e2,0.986815415821501,4957,-0.10426454644018793,A_residual_m3.0
0.9548367987496091,6bba_283bf9f1,0,1,0,34,20,0.9587155963302753,1254,6bba,20861,77062dc6c9bd5bd8bea9c9e8c04829c475c911b8da7da6efe162757d932fff1e,0.9836065573770492,1320,075fc5f5a52d11077f9dc2b074644618f26939e2,0.9836065573770492,21705,0.04045827141556014,A_residual_m3.0
0.9423988758406103,6bba_312f0dc3,0,1,0,12,20,0.9384615384615385,488,6bba,9963,58f62263dc2447a7d6a2fbcbf6130444f67f00ef0ced9d00d17c00a85a49b16d,0.9980769230769231,519,075fc5f5a52d11077f9dc2b074644618f26939e2,0.9980769230769231,9545,-0.041955234367158485,A_residual_m3.0
0.7464808963679797,6bba_32db13fc,1,2,0,126,94,0.7569060773480663,685,6bba,38705,c62e0d9278bd3d87f9e33b1fb1692e6fe57b6c818215a5119d72e2b59b9f884d,0.9234338747099768,796,075fc5f5a52d11077f9dc2b074644618f26939e2,0.9234338747099768,44036,0.13773414287559746,A_residual_m3.0
0.9653384847811363,6bba_337b1b3a,1,1,1,20,27,0.9620967741935483,1193,6bba,30480,11e18795e13538c0d640e5e7480c8d12d1998cbb3dabbdb4f96803501ca379ac,0.9968553459119497,1268,075fc5f5a52d11077f9dc2b074644618f26939e2,0.9968553459119497,29453,-0.03369422572178478,A_residual_m3.0
1.0023549439636827,6bba_372c8cb8,0,0,0,4,0,0.9960278053624627,1003,6bba,7021,20c14aaba6d02edb3fc7af5872352b13fcaaf937460dc5bf0d4f0ad0e66c9bf7,0.9961389961389961,1032,075fc5f5a52d11077f9dc2b074644618f26939e2,0.9961389961389961,6575,-0.06352371457057399,A_residual_m3.0
0.9438414865867937,6bba_3a1849c2,0,1,0,34,39,0.9381879762912786,1108,6bba,7003,7a2ef6f1c5f20cb4a0948a4fef5baae9d44f56279fd14c40debbf2095ae95c37,0.9914748508098892,1163,075fc5f5a52d11077f9dc2b074644618f26939e2,0.9914748508098892,6581,-0.06025988861916322,A_residual_m3.0
0.8145418732461525,6bba_3abfe10a,0,0,1,91,99,0.816247582205029,844,6bba,52065,fc304ece7cc25dd5f8a8a81a89129b786439f68d09671cd920972cc81eaa96ab,0.9739217652958877,971,075fc5f5a52d11077f9dc2b074644618f26939e2,0.9739217652958877,53153,0.020896955728416402,A_residual_m3.0
0.9900289336316181,6bba_3c5691b6,1,0,1,4,4,0.9893333333333333,742,6bba,6258,cfb0d6343baf0922e6f63fe32a3d58da47785dce18c1902509c39f8b736bc1e1,0.9986928104575163,764,075fc5f5a52d11077f9dc2b074644618f26939e2,0.9986928104575163,6214,-0.007031000319590924,A_residual_m3.0
0.8747900880188975,6bba_3db54e20,1,1,0,31,33,0.873767258382643,443,6bba,23236,f03a158b5508a07dc86b0d4b63f2ee204ae3bb34bca4cfff2090d29960358a24,0.9760956175298805,490,075fc5f5a52d11077f9dc2b074644618f26939e2,0.9760956175298805,22964,-0.01170597348941298,A_residual_m3.0
1.0016932855573761,6bba_3fda6b25,0,0,1,10,6,0.9864978902953586,1169,6bba,9842,d3fc3fdbd87e8760a1748696e0e445d7686c67d5115c5054ea3fb26a88bf4b11,0.9950289975144988,1201,075fc5f5a52d11077f9dc2b074644618f26939e2,0.9950289975144988,8326,-0.1540337329811014,A_residual_m3.0
0.9813673535181974,6bba_43fea39d,0,1,0,17,5,0.9751412429378531,863,6bba,5748,ee62726f2ccbfaa00a591998cc32db91fea0e785c8bf3e31c663f03e200aa6e0,0.9868131868131869,898,075fc5f5a52d11077f9dc2b074644618f26939e2,0.9868131868131869,5381,-0.063848295059151,A_residual_m3.0
0.7468409224697181,6bba_474be664,1,0,0,49,33,0.7429467084639498,237,6bba,28293,36529af1921c380cd06a53c1c4055ed28f317e0c13c859b98d483e9d4c5ccb77,0.8972602739726028,262,075fc5f5a52d11077f9dc2b074644618f26939e2,0.8972602739726028,26810,-0.05241579189198742,A_residual_m3.0
0.939875651992489,6bba_48816121,5,0,0,30,22,0.9446808510638298,888,6bba,23965,151ab8d30be89ce6fc92a99e435e95f0e8409b1907b9bb840673236f72f77ad0,0.9893048128342246,925,075fc5f5a52d11077f9dc2b074644618f26939e2,0.9893048128342246,25184,0.050865846025453784,A_residual_m3.0
0.9137775025201886,6bba_4aa14c89,0,0,0,31,27,0.9180790960451978,650,6bba,6787,a70bf3f2bb2a0aadb25e97220570720f9427c37d08f5310ed6d24a84aa5a6be5,0.9787835926449788,692,075fc5f5a52d11077f9dc2b074644618f26939e2,0.9787835926449788,7105,0.04685428024163843,A_residual_m3.0
0.996815083710589,6bba_4f99ce20,1,0,1,10,3,0.9871668311944719,1000,6bba,5965,3978e954a58fbb8b83e6c2d95dfacdc0b8a582d4ee90abb6d6b345d43faa11a9,0.9924314096499527,1049,075fc5f5a52d11077f9dc2b074644618f26939e2,0.9924314096499527,5382,-0.09773679798826487,A_residual_m3.0
0.8962305483822748,6bba_4ffd3da3,2,2,1,39,26,0.9090909090909091,650,6bba,17637,31dcae8d037c0f6e09fd1bcd45b5478fd25aebfb1c6082a39c8f629f33eeccc3,0.9745042492917847,688,075fc5f5a52d11077f9dc2b074644618f26939e2,0.9745042492917847,20132,0.14146396779497647,A_residual_m3.0
1.0042778572669153,6bba_55b7eebe,1,0,0,4,2,0.991304347826087,684,6bba,5257,8f54bc03be2ae806fbc2cfe533b83907dd94ee1137ab554b9307970e537ff245,0.9985815602836879,704,075fc5f5a52d11077f9dc2b074644618f26939e2,0.9985815602836879,4569,-0.1308731215522161,A_residual_m3.0
0.7331842040762557,6bba_55c70843,0,1,0,70,71,0.7379182156133829,397,6bba,35415,627e7d0fd5cdcdf6454700a12c547c93cc3efbc9c6d28bd0f1e72f5acdafb7de,0.9448979591836735,463,075fc5f5a52d11077f9dc2b074644618f26939e2,0.9448979591836735,37687,0.06415360722857547,A_residual_m3.0
0.6561854581096073,6bba_57b7cc1e,3,1,0,322,312,0.667016806722689,1270,6bba,65511,de9c89faf22dbaecc53f853b26e504a5ae6642a457d46c0fa6c3da3a2fa0a264,0.9270644966847499,1538,075fc5f5a52d11077f9dc2b074644618f26939e2,0.9270644966847499,76149,0.162384942986674,A_residual_m3.0
0.9973910836717035,6bba_5a4d9360,0,0,0,5,2,0.9903314917127072,717,6bba,5976,321191d5b242a3733511ce52d7d83b609e0aadf3d3d383516b2ad8c71b9fba4c,0.9946452476572959,743,075fc5f5a52d11077f9dc2b074644618f26939e2,0.9946452476572959,5550,-0.071285140562249,A_residual_m3.0
0.9828835761704332,6bba_5b28472a,0,0,0,9,3,0.9834938101788171,715,6bba,5802,730bde78803b063b00f05ef2a61ec40d2840c194f1d40259c08637fb0dffeab6,0.9877883310719131,728,075fc5f5a52d11077f9dc2b074644618f26939e2,0.9877883310719131,5838,0.0062047569803516025,A_residual_m3.0
0.9895256815346494,6bba_5c039895,0,1,3,9,12,0.9818496110630942,1136,6bba,8570,fb8a3b554e30713c53438bd98f1099c927b858525f491e58485925961a8ff60f,0.9982964224872232,1172,075fc5f5a52d11077f9dc2b074644618f26939e2,0.9982964224872232,7900,-0.07817969661610269,A_residual_m3.0
0.9338772647870118,6bba_5c824876,0,0,1,36,38,0.9366438356164384,1094,6bba,24647,b2b8cf3e3ef88c53bcf4019d364a6025d6917fb0cb2e331f0c81dadb87fee143,0.9880341880341881,1156,075fc5f5a52d11077f9dc2b074644618f26939e2,0.9880341880341881,25375,0.029537063334280033,A_residual_m3.0
0.9491422212313751,6bba_5dfe9ad1,0,0,0,48,13,0.9593333333333334,1439,6bba,26913,0778db564976b86cb58f9b5e2641f42b3deec82fc5016bf3fcaed4b3705cc782,0.9779507133592736,1508,075fc5f5a52d11077f9dc2b074644618f26939e2,0.9779507133592736,29772,0.10623118938802809,A_residual_m3.0
1.0040121448709607,6bba_5f89039d,0,0,0,0,0,1.0,885,6bba,4611,9d1ab846414f6e1c81e0b9f820b8535573bfd6dfc5026cc787f1f760851c5e1f,1.0,904,075fc5f5a52d11077f9dc2b074644618f26939e2,1.0,4426,-0.04012144870960746,A_residual_m3.0
0.9653021040822403,6bba_61dd1e0d,0,0,0,13,9,0.9601449275362319,530,6bba,10128,b421d36e6f7aed7dba18e69f1e332c0e77478f576555cbdf6e06f7964823f5b1,0.9874551971326165,551,075fc5f5a52d11077f9dc2b074644618f26939e2,0.9874551971326165,9584,-0.053712480252764615,A_residual_m3.0
0.9848427271043444,6bba_61ecbe65,1,0,0,7,5,0.9806138933764136,607,6bba,5774,b3a1228f410053d84df15fdad88c7e9337e34d34b3af82255e3cbc0cbe288a45,0.9953125,637,075fc5f5a52d11077f9dc2b074644618f26939e2,0.9953125,5525,-0.043124350536889504,A_residual_m3.0
0.9804642004662438,6bba_6321a359,1,0,0,14,6,0.9751243781094527,784,6bba,4821,d99219f9a3c91780c6c3bb3d2508de0371144a3eb7787d6d24a894895de54617,0.9879081015719468,817,075fc5f5a52d11077f9dc2b074644618f26939e2,0.9879081015719468,4557,-0.054760423148724334,A_residual_m3.0
0.727893043184056,6bba_6479435d,0,0,0,108,66,0.7306501547987616,472,6bba,23453,556e361edbe6c75db6bfaac51a12a5e97e9151a1a72de9804a318fdb732c0113,0.8978930307941653,554,075fc5f5a52d11077f9dc2b074644618f26939e2,0.8978930307941653,24338,0.037735044557199504,A_residual_m3.0
0.7862649152115592,6bba_67ebd073,1,2,0,47,60,0.785140562248996,391,6bba,16061,fdc25daac99b401e310e8fe8861bcc6d11dda3a9757596575229237f0d9de4d7,0.9696969696969697,448,075fc5f5a52d11077f9dc2b074644618f26939e2,0.9696969696969697,15831,-0.01432040346180188,A_residual_m3.0
0.9942443226826023,6bba_6ca87370,1,0,0,12,6,0.9829867674858223,1040,6bba,7195,fef755dc8aba5f0d8dbb9150ed05dde68d83035bdaaa93c9c67f0d3aaae6c299,0.9925994449583718,1073,075fc5f5a52d11077f9dc2b074644618f26939e2,0.9925994449583718,6371,-0.11452397498262683,A_residual_m3.0
0.9610631917850214,6bba_6db0e9b4,0,0,0,10,12,0.9513274336283186,430,6bba,28435,54e98800c14411d50c3efbe5d72ed843b8489e39ee9b7a6c524e5749ba365807,1.0,449,075fc5f5a52d11077f9dc2b074644618f26939e2,1.0,25525,-0.10233866713557235,A_residual_m3.0
0.7449613369917686,6bba_6feb10f0,0,0,0,230,101,0.7707756232686981,1113,6bba,8862,f9a80090f98da41d612f2daea5c21440cb0445bcc5afe2cd33d6b02c395a7cb1,0.8786549707602339,1202,075fc5f5a52d11077f9dc2b074644618f26939e2,0.8786549707602339,11830,0.334913112164297,A_residual_m3.0
0.9871409209612906,6bba_6feeb0b1,0,1,0,20,9,0.9785502958579881,1323,6bba,7518,746d6a0db40a2a0cb9e24f0bf078157dbdd14d86a26e4de7bacac39e6c7de1a5,0.9892008639308856,1374,075fc5f5a52d11077f9dc2b074644618f26939e2,0.9892008639308856,6858,-0.08778930566640064,A_residual_m3.0
0.9149334470989761,6bba_705ec2c9,1,3,0,23,24,0.9197952218430034,539,6bba,5600,fd3f8b1e3e9a52597f710b89c9c1b6b1a6b67a29ace948d558352fb042fb76dc,0.9815436241610739,585,075fc5f5a52d11077f9dc2b074644618f26939e2,0.9815436241610739,5896,0.05285714285714286,A_residual_m3.0
0.999998967056953,6bba_718b21f9,0,0,0,3,0,0.995398773006135,649,6bba,4306,a19bd516585521f4865635f800c8243eb59bbcebf07496be905d686dfc2ba9c1,0.9954614220877458,658,075fc5f5a52d11077f9dc2b074644618f26939e2,0.9954614220877458,4107,-0.046214584300975386,A_residual_m3.0
0.9289900201166468,6bba_74686d6a,2,1,0,21,28,0.9188741721854304,555,6bba,29803,ce532350086fb5af0d43fa58f6d10ff5f1ea4202212f9d1d4ee0d772c41f0369,1.0,586,075fc5f5a52d11077f9dc2b074644618f26939e2,1.0,26522,-0.11008958829648022,A_residual_m3.0
0.8010378592586382,6bba_767a1e17,0,1,0,81,62,0.8013888888888889,577,6bba,47714,bf5c482ac842e47e9819195789c86aa37500c2356946f6201c1d3928279c5379,0.9442896935933147,678,075fc5f5a52d11077f9dc2b074644618f26939e2,0.9442896935933147,47923,0.004380265750094312,A_residual_m3.0
1.0042636457260556,6bba_76db78c1,0,0,0,0,0,1.0,604,6bba,4855,b6893074e74963834d66cb311d4e557c9507d79428c47568d3f0e23a3778532d,1.0,617,075fc5f5a52d11077f9dc2b074644618f26939e2,1.0,4648,-0.04263645726055613,A_residual_m3.0
0.9948007669039014,6bba_784a78c9,1,2,0,10,4,0.9919678714859438,1729,6bba,13096,bcce95a4b72cf29f4f6cba62884f1241c32c2977f1ce9cbad483c5064816c18c,0.9966442953020134,1782,075fc5f5a52d11077f9dc2b074644618f26939e2,0.9966442953020134,12722,-0.028558338423946242,A_residual_m3.0
0.718892517289828,6bba_786893ac,3,3,0,215,248,0.7181984175289106,1180,6bba,58979,57f51e8ba3447db58047e8ca15d326daad6bea20fe3902a22ffb738599d38db6,0.9583617747440273,1404,075fc5f5a52d11077f9dc2b074644618f26939e2,0.9583617747440273,58409,-0.009664456840570372,A_residual_m3.0
0.9825051415164568,6bba_789f8168,0,0,0,6,6,0.982532751091703,675,6bba,10676,dce32e747409ca963b1f13ad3c6d466e451eedf1e724d735b3b023f64987715a,0.9985974754558204,712,075fc5f5a52d11077f9dc2b074644618f26939e2,0.9985974754558204,10679,0.00028100412139378045,A_residual_m3.0
0.8072593596710391,6bba_78a7bd97,2,0,0,93,87,0.8041349292709467,739,6bba,40613,344e3384ecdf5c79a155a9eb7a0f5b4f4d1468d52c49ddd38108fdbf1f9bdfc7,0.9616252821670429,852,075fc5f5a52d11077f9dc2b074644618f26939e2,0.9616252821670429,39035,-0.038854553960554504,A_residual_m3.0
0.9183086901877282,6bba_7af54fde,2,0,0,50,37,0.9229406554472985,1042,6bba,9624,5a8220ebf9a89b3b9aa60a7996aa14a5b662afd01172ddbd76158e767a91bf0c,0.97789566755084,1106,075fc5f5a52d11077f9dc2b074644618f26939e2,0.97789566755084,10107,0.050187032418952615,A_residual_m3.0
0.9748345318868598,6bba_7b5d3b2c,0,0,0,10,7,0.9697508896797153,545,6bba,5780,eeb70563ccc2e94d501c2b969f0f880904d0b27b73a06a0d1c00d20c6120b9da,0.9911504424778761,560,075fc5f5a52d11077f9dc2b074644618f26939e2,0.9911504424778761,5477,-0.05242214532871972,A_residual_m3.0
0.99516775308205,6bba_7d3058ae,2,0,0,5,3,0.9931972789115646,1168,6bba,7611,7b4ae99c2cbe618af034e7b78ccd689bb3dbba8dcf73c7b29a2f7918fa3434c9,0.9991666666666666,1199,075fc5f5a52d11077f9dc2b074644618f26939e2,0.9991666666666666,7460,-0.019839705689134148,A_residual_m3.0
0.9668979463010415,6bba_7f87b3d8,3,0,0,22,20,0.9559748427672956,912,6bba,10581,5aa119b465f036f44a6227b369a17d408cf0b0ed8202e48abca9600640a91874,0.991,991,075fc5f5a52d11077f9dc2b074644618f26939e2,0.991,9372,-0.11426141196484264,A_residual_m3.0
0.9435164715167098,6bba_80d12824,0,0,1,26,16,0.9373134328358209,628,6bba,9021,34aa77c1cda18fa6489f94f20ac219c9e51e898df98d8b801d44eff0dcc32ed5,0.9735294117647059,662,075fc5f5a52d11077f9dc2b074644618f26939e2,0.9735294117647059,8424,-0.06617891586298637,A_residual_m3.0
0.9304909183728157,6bba_825bd1c6,0,2,0,32,44,0.9219712525667351,898,6bba,7586,b4052bb57c712d89342f49ef38fd6f11d98b8e43f59a2b4bfef8d3bf2534d070,0.9896694214876033,958,075fc5f5a52d11077f9dc2b074644618f26939e2,0.9896694214876033,6885,-0.09240706564724492,A_residual_m3.0
0.9751586412770354,6bba_87289e13,1,2,0,11,11,0.9690140845070423,688,6bba,14966,02d4d9ce12c633c91949c0962992f4ba6fff960b13538f6ff207911a80b12fea,0.994475138121547,720,075fc5f5a52d11077f9dc2b074644618f26939e2,0.994475138121547,14017,-0.06341039689963918,A_residual_m3.0
1.0015678886706267,6bba_8b7818bf,1,0,1,1,0,0.9986206896551724,724,6bba,5828,e2c94ec0e6c4523271e9f1930c1b2f85ce700c373be89467185bf3040dc7dde3,1.0,741,075fc5f5a52d11077f9dc2b074644618f26939e2,1.0,5656,-0.029512697323266987,A_residual_m3.0
0.9930529893770557,6bba_907271db,1,0,0,7,5,0.9870410367170627,914,6bba,7306,da92f5e65709e63b80a210dc88c7364c3040afeb95bebf155308a8c34202ce8d,0.9947089947089947,940,075fc5f5a52d11077f9dc2b074644618f26939e2,0.9947089947089947,6861,-0.060908842047632084,A_residual_m3.0
0.9902919773573917,6bba_91951b3a,0,0,0,8,8,0.986159169550173,1140,6bba,11907,69348ad290c323131506de11a077fdeae3103906e2bfc90a3ff666565904d713,0.9974747474747475,1185,075fc5f5a52d11077f9dc2b074644618f26939e2,0.9974747474747475,11408,-0.041908121273200635,A_residual_m3.0
0.9745108037478487,6bba_96833384,0,1,0,16,4,0.9724137931034482,705,6bba,4869,afc975af173bd5fb231673860d90d539441300c5e1a022d90d3c61a1818f4c4b,0.9841688654353562,746,075fc5f5a52d11077f9dc2b074644618f26939e2,0.9841688654353562,4764,-0.021565003080714726,A_residual_m3.0
0.9755477048558422,6bba_969618f6,3,0,0,7,1,0.9878603945371776,651,6bba,13888,0de6138cc7dda86dfc0df1063c4681fa8636fc6af981ed57d7e73719672cd5b5,0.9926362297496318,674,075fc5f5a52d11077f9dc2b074644618f26939e2,0.9926362297496318,15619,0.12463997695852534,A_residual_m3.0
1.0057059282163328,6bba_971fa5e0,0,1,0,2,2,0.9947984395318595,765,6bba,5609,fe2ba7e3c6a74bdea576e4f970317140ce011bb3dc944344a0f15d3a6b9638bc,1.0,792,075fc5f5a52d11077f9dc2b074644618f26939e2,1.0,4994,-0.10964521305045463,A_residual_m3.0
0.9504980317163145,6bba_9a41d029,1,1,1,39,28,0.9514844315713251,1314,6bba,18231,f77d18cf19c812ed6451d91959844e8edf3c1a73b899dcfe936faa5f4f5c2fce,0.9842969307637401,1379,075fc5f5a52d11077f9dc2b074644618f26939e2,0.9842969307637401,18420,0.010366957380286326,A_residual_m3.0
0.9501916473745148,6bba_9e23430b,1,0,0,26,22,0.9474260679079957,865,6bba,7708,acec83b67ab5a2c18a1b3ad82c6f576d02504647f269aacf83cccbed1c679736,0.9846827133479212,900,075fc5f5a52d11077f9dc2b074644618f26939e2,0.9846827133479212,7483,-0.029190451478982873,A_residual_m3.0
0.9870263184430776,6bba_a5e926bb,0,1,0,6,7,0.9815602836879432,692,6bba,8440,1cffabc00a536b8053b3da794ffefca75a040473e8249b04746d16ebd31450fb,0.9973009446693657,739,075fc5f5a52d11077f9dc2b074644618f26939e2,0.9973009446693657,7970,-0.05568720379146919,A_residual_m3.0
0.6805018100952969,6bba_a90a0b9c,0,0,0,238,192,0.6702453987730062,874,6bba,36896,af42ecc9bfc9ffd8e7199ab39401efe5f0436af0116776749fef71ee9033ebdc,0.8936355710549259,1025,075fc5f5a52d11077f9dc2b074644618f26939e2,0.8936355710549259,31250,-0.15302471812662619,A_residual_m3.0
0.7239953187686118,6bba_ab78413d,2,1,0,195,104,0.7592592592592593,943,6bba,9241,a70f053252282edde7bae7894616688a1bebd0f39c6e109489c31b9f8b7f0afe,0.8897370653095844,1049,075fc5f5a52d11077f9dc2b074644618f26939e2,0.8897370653095844,13533,0.46445189914511414,A_residual_m3.0
0.882980331280845,6bba_acd782a8,0,1,0,19,22,0.8835227272727273,311,6bba,19710,a565df1f996709d019207e002f4b20ec577aafd731e2fdddc591a215c1037d34,0.9859550561797753,351,075fc5f5a52d11077f9dc2b074644618f26939e2,0.9859550561797753,19831,0.006139015728056824,A_residual_m3.0
0.9921666335426366,6bba_ae82a791,0,2,0,7,10,0.9885212694125591,1464,6bba,7403,c066b274742fe8ba06f1098682bb68077ad4a1e24c4aac378d0ea218edf844be,0.9979933110367893,1492,075fc5f5a52d11077f9dc2b074644618f26939e2,0.9979933110367893,7130,-0.036876941780359315,A_residual_m3.0
0.9886936706046553,6bba_aeee7805,1,0,0,6,4,0.9870466321243523,762,6bba,5034,ace8edd6487253f1f0d80df3294d78b72243f44815eae2193b7ddf8df4769111,0.9962264150943396,792,075fc5f5a52d11077f9dc2b074644618f26939e2,0.9962264150943396,4950,-0.0166865315852205,A_residual_m3.0
0.958987028360962,6bba_af149c94,0,0,0,45,26,0.9471332836932241,1272,6bba,8933,39ccee016c8d94f7a0b34fe192cfd64583d06c18cae5d6b57b8e243e6343ca39,0.98,1323,075fc5f5a52d11077f9dc2b074644618f26939e2,0.98,7815,-0.12515392365386768,A_residual_m3.0
0.9579385786321042,6bba_afb141ff,3,1,1,13,19,0.9503875968992248,613,6bba,6054,df37954f2ce00393bd92be429175d3c1f1df58c0248e8039c74c32c46fa1365f,1.0,654,075fc5f5a52d11077f9dc2b074644618f26939e2,1.0,5573,-0.07945160224644864,A_residual_m3.0
0.888425672495319,6bba_b1ae37b9,0,0,0,33,39,0.883495145631068,546,6bba,24298,9cc38e796b3f9d6637cc0ac87541b484e64bd95bbd9709723a2ec8efa45ef739,0.9836601307189542,602,075fc5f5a52d11077f9dc2b074644618f26939e2,0.9836601307189542,22942,-0.05580706230965512,A_residual_m3.0
0.966175788474946,6bba_b204cac7,2,0,0,16,7,0.9718826405867971,795,6bba,5092,2cd73e203814013a404e569e0b1821dde01b992e83a9d3e5df403d4b25423297,0.9854721549636803,814,075fc5f5a52d11077f9dc2b074644618f26939e2,0.9854721549636803,5391,0.058719560094265516,A_residual_m3.0
0.8815576638770454,6bba_b329af44,1,1,0,90,63,0.8850488354620586,1178,6bba,62465,29720e72b23d9a1f56bd1b22c78510a938ed0005699a0c181b3b70f434d54faf,0.9635258358662614,1268,075fc5f5a52d11077f9dc2b074644618f26939e2,0.9635258358662614,64929,0.039446089810293766,A_residual_m3.0
0.9759081800186261,6bba_b693381b,0,0,0,6,7,0.9861995753715499,929,6bba,5558,e38ff64bd204249cfb9a1c2aeeee64de1716d6248550a7685fc845adc467a438,0.9969481180061037,980,075fc5f5a52d11077f9dc2b074644618f26939e2,0.9969481180061037,6138,0.1043540842029507,A_residual_m3.0
0.9164579306242118,6bba_bb9f20c3,3,1,0,82,83,0.9159021406727829,1797,6bba,23071,b50bf984aa6b02da5c4d4c6b7ad689aec4cbd69363c25e3a9446c929a2373ace,0.9880519480519481,1902,075fc5f5a52d11077f9dc2b074644618f26939e2,0.9880519480519481,22931,-0.006068224177538902,A_residual_m3.0
0.9920387428696197,6bba_bbb708ca,0,1,0,7,3,0.9884259259259259,854,6bba,6785,4cd52e03c7583872ed77a426fec154ec9d8e58bc5e1a9da2db90eecde2ff5f12,0.9955156950672646,888,075fc5f5a52d11077f9dc2b074644618f26939e2,0.9955156950672646,6537,-0.036551215917465,A_residual_m3.0
0.9473717748811342,6bba_c27cba08,0,0,0,15,12,0.9465346534653465,478,6bba,6445,55cf5b3d763c0fa826f9a02f3ca4feb5cab4ec28cabbb9cb511f609385e6b67d,0.9864603481624759,510,075fc5f5a52d11077f9dc2b074644618f26939e2,0.9864603481624759,6388,-0.008844065166795966,A_residual_m3.0
0.8372248157579596,6bba_c328f2fd,2,0,0,59,27,0.8368121442125237,441,6bba,31228,945270e90b154eccbc4d6842d760f9cc57ea93cf6a6350c65783e6393795a290,0.9217221135029354,471,075fc5f5a52d11077f9dc2b074644618f26939e2,0.9217221135029354,31074,-0.004931471756116306,A_residual_m3.0
0.6465272161664675,6bba_c73a1d11,0,2,0,165,93,0.6787048567870486,545,6bba,16315,8320344e65a572d0d0610ef2870f9cdf1bc34cc97a46861ba7e7a2860882c026,0.8738127544097694,644,075fc5f5a52d11077f9dc2b074644618f26939e2,0.8738127544097694,24050,0.47410358565737054,A_residual_m3.0
0.9864062669721236,6bba_cdcfe533,3,2,1,13,12,0.9816176470588235,1335,6bba,29785,6cb39a54999a86f33d6b53ffd59834a149d34689da3f1c97c9720d210d8bd072,0.9992952783650458,1418,075fc5f5a52d11077f9dc2b074644618f26939e2,0.9992952783650458,28332,-0.048782944435118346,A_residual_m3.0
0.9932757306936784,6bba_cf35214c,0,0,0,2,3,0.9939024390243902,815,6bba,34890,a053a47bf10534e3b4aa6254ae930b2974dc684e9dd3aed4d05d386602d69c4b,1.0,842,075fc5f5a52d11077f9dc2b074644618f26939e2,1.0,35110,0.006305531670965893,A_residual_m3.0
0.9409163941994662,6bba_cff5865f,0,1,0,46,43,0.9423575129533679,1455,6bba,46362,cc3134e801c5dfddf4ca784be7687d589db6afa8f0046defb690bdfe3e847800,0.9929980903882877,1560,075fc5f5a52d11077f9dc2b074644618f26939e2,0.9929980903882877,47071,0.015292696604978215,A_residual_m3.0
1.006365570283096,6bba_d0fc38b5,0,0,0,0,0,1.0,813,6bba,6111,58c7cfabbcb13dbfe49d0c4ad622d06c0a930c25eab763a3a5807d90be806254,1.0,835,075fc5f5a52d11077f9dc2b074644618f26939e2,1.0,5722,-0.06365570283096056,A_residual_m3.0
0.899580986297536,6bba_d1acb6ff,1,3,0,34,27,0.908955223880597,609,6bba,14719,48335aa9911c09b927224b197ea94a2ce6f058ddedd27d00943f6ed44591a212,0.9750367107195301,664,075fc5f5a52d11077f9dc2b074644618f26939e2,0.9750367107195301,16237,0.10313200625042462,A_residual_m3.0
