edge_tp,edge_fp,edge_fn,division_tp,division_fp,division_fn,num_pred_nodes,node_recall,total_node_ratio,edge_jaccard,adj_edge_jaccard,dataset,estimated_total,gt_node_recall,matched_nodes,graph_hash,metric_revision,variant,embryo,prediction_sha256,seconds,count_ratio,gt_node_count,exact_duplicate_centers,match_distance_sum_um,match_distance_squared_sum_um2,mean_match_distance_um,gt_division_parents,division_daughters_matched
602,36,41,0,0,1,16237,0.9750367107195301,0.10313200625042462,0.8865979381443299,0.8774542757344984,6bba_d1acb6ff,14719,0.9750367107195301,664,a105e6f3eec934770ca4449843a8a2c080087e48048160654ea3507ed9647e6b,075fc5f5a52d11077f9dc2b074644618f26939e2,D_real,6bba,7803246264fcad271f112f0e47ebdb23f78ca83d0408856626606aa0266c8743,0.8652213038876653,1.1031320062504246,681,0,1364.5326809964185,3918.357421875,2.0550190978861727,1,1
909,12,12,0,0,2,18818,1.0,-0.06740013876499157,0.9742765273311897,0.9808431646449495,6bba_d2b9fc0c,20178,1.0,944,81be069d90c12079b59058c7794ef7770068ef70d7e06866865ab35bf03b6273,075fc5f5a52d11077f9dc2b074644618f26939e2,D_real,6bba,0480d2cdf727263b585045af4bb82cd0a7a1f7fc4285417bdf61c00eed939fb3,1.168812011834234,0.9325998612350084,944,0,1914.2671505861745,4661.1982421875,2.0278253713836594,2,2
828,39,29,0,0,1,15964,0.9988726042841037,-0.07433607793111446,0.9241071428571429,0.9309765929159557,6bba_d3da753b,17246,0.9988726042841037,886,f3e122cefd347fbcc38a8788c4983981eb8b85e1d4b94bb63e5eccb266c6cfea,075fc5f5a52d11077f9dc2b074644618f26939e2,D_real,6bba,f24fb9f0b6251659817b2fd0853ea862a2535f9ac463fd331a038d14848a021a,0.9852489503100514,0.9256639220688856,887,0,1455.8996708067118,3207.5341796875,1.6432276194206679,1,1
519,0,0,0,0,0,4129,1.0,-0.08630227926532419,1.0,1.0086302279265325,6bba_d5eae175,4519,1.0,528,68d10f0d1ca5ed13b7bda9f36e88a7a53d2697ceedd61501a102708077e10e4c,075fc5f5a52d11077f9dc2b074644618f26939e2,D_real,6bba,77ede2bf0b912ef9fbebaded56568343d2c588f636a91a75cf0c6e76a17a0ca8,0.28829175792634487,0.9136977207346758,528,0,963.333181368597,2037.4072265625,1.824494661682949,0,0
844,15,18,0,0,0,6064,0.9932279909706546,0.13155439447658146,0.9623717217787914,0.949711298866792,6bba_d6ecebbb,5359,0.9932279909706546,880,379d26b2a6b244acba068a244ef328d522a48054dd170e7c59085b4055da3d42,075fc5f5a52d11077f9dc2b074644618f26939e2,D_real,6bba,5213a75f5cb7277cf5d81638b203b4d9fc013a755a954f44d27279e64bcdb9f6,0.45232520578429103,1.1315543944765813,886,0,1668.2754618177992,4002.52734375,1.895767570247499,0,0
511,20,19,0,0,0,28866,0.9889908256880734,0.041492278828113724,0.9290909090909091,0.9252358991852425,6bba_d82a4fc6,27716,0.9889908256880734,539,cf8c6ba9d8fcd23681dd8fbd836378faca79964246c6a92f13a5894f1e53967d,075fc5f5a52d11077f9dc2b074644618f26939e2,D_real,6bba,7b9163025240797abadfb9eee581faaaa18ce4d5a81842693c98899adb6db7cd,1.1918035033158958,1.0414922788281138,545,0,1023.5304254964033,2627.751953125,1.8989432755035311,0,0
699,32,30,0,0,4,11795,0.9921671018276762,-0.0010163462352841535,0.9185282522996058,0.9186216065727285,6bba_debd7bfa,11807,0.9921671018276762,760,6f2cb4519b0a083ba1f2278dab5399a23d91061772ca2d290d5e3b9b6a55d0b4,075fc5f5a52d11077f9dc2b074644618f26939e2,D_real,6bba,9fb4b6dc2c50080d082db8ce08b065967df93fc52a3e9267bc87339837e62e6e,1.0564443645998836,0.9989836537647159,766,0,1274.3426803487328,2836.69140625,1.6767666846693852,4,3
644,3,10,0,0,4,21988,0.9955089820359282,0.14288684443058372,0.9802130898021308,0.9662071342749929,6bba_df673a83,19239,0.9955089820359282,665,488168dea6e02a754abc7847b9e216be1273b771791dff01f83dc2afd6b7d3b2,075fc5f5a52d11077f9dc2b074644618f26939e2,D_real,6bba,021c42c0c9adf35279d74a55c04cb3cd33307e87d2bdaa04721d4f0260b5138f,1.7996606812812388,1.1428868444305837,668,1,938.8841385630875,1946.3056640625,1.4118558474632894,4,2
934,11,8,0,0,1,5937,0.9989626556016598,-0.06753573111355426,0.9800629590766002,0.9866818859244555,6bba_e16ffc58,6367,0.9989626556016598,963,f9fb03a9ede74ecb710028452d1a875e0aed7bfbc6d9b9bca3338282c03d7460,075fc5f5a52d11077f9dc2b074644618f26939e2,D_real,6bba,4ba101bed582f611362e1860c15ecb4b31bfff7e03bc2dadd05bd5e520dd0214,0.44061913806945086,0.9324642688864457,964,0,1520.4216676229175,3155.216796875,1.5788386995045873,1,1
609,27,25,0,0,0,5169,0.9894894894894894,-0.07943009795191451,0.9213313161875946,0.9286494598566891,6bba_e5e44988,5615,0.9894894894894894,659,5c1327eeb6c9a77244cf12ee87e409cd83f217cb2ba7f981ec6980dafdde45e8,075fc5f5a52d11077f9dc2b074644618f26939e2,D_real,6bba,ec07f5336d6c8ff32284ebedbfbdcfed72efa5151a74e2f7f74292245061aa90,0.3260093010030687,0.9205699020480855,666,0,1375.2388721565087,3629.208984375,2.0868571656396186,0,0
749,56,54,0,0,2,59543,0.9834710743801653,0.04742554576318891,0.8719441210710128,0.8678088784893332,6bba_ebdf3b34,56847,0.9834710743801653,833,cfefc6d2032aca58b1a99e96b4ba89469adc1f744b1cf6beab9a8e13369e7966,075fc5f5a52d11077f9dc2b074644618f26939e2,D_real,6bba,0d30b1f5b8b32abc6b02ae1edbc5b72d789f09d238ad1ef567b04511ad63c452,3.417641180101782,1.047425545763189,847,0,1432.1920011978607,3536.2919921875,1.7193181286889083,2,1
1039,271,225,0,0,0,51671,0.9484066767830045,0.24221078949899028,0.6768729641693811,0.6604783706651824,6bba_ebff6e76,41596,0.9484066767830045,1250,3dd50c7419c31489307ebaebe68578ac0e8560dc393523fe3e6014b6f10b4017,075fc5f5a52d11077f9dc2b074644618f26939e2,D_real,6bba,8d27ed272dbda509024da0c456e36091861c917a8deb260641655f1894e45a2a,2.1094468431547284,1.2422107894989902,1318,0,4011.3417728227705,16017.701171875,3.2090734182582166,0,0
498,1,10,0,0,0,4352,0.9849340866290018,-0.02048165653837497,0.9783889980353635,0.9803929007772321,6bba_ed9377fd,4443,0.9849340866290018,523,823693897be44d849d71f83489ddba83a3f21b470535d13c566ceecccc402cec,075fc5f5a52d11077f9dc2b074644618f26939e2,D_real,6bba,eec15e3feec06443a3a28c9b00308174535d86aa7fd23bcdaefb21464e61afde,0.31393251242116094,0.979518343461625,531,0,946.7617387382816,2285.4609375,1.8102518905129668,0,0
731,46,29,0,0,0,50946,0.9987515605493134,-0.1400357854225043,0.9069478908188585,0.9196484068416688,6bba_edf14583,59242,0.9987515605493134,800,a9895b5611ffd774dbff4ccff6c9435c78f95ca7434745af35211b91bdb2e592,075fc5f5a52d11077f9dc2b074644618f26939e2,D_real,6bba,3896d103f7deed3e9a8b3b9735e31bfa3209fbf47c24515d222d48076c3f6ac2,2.065418391022831,0.8599642145774957,801,0,1440.3096915184697,3605.6083984375,1.8003871143980872,0,0
923,75,66,0,0,0,8497,0.9766081871345029,-0.09093826896330373,0.8674812030075187,0.8753699269034895,6bba_eebc57a5,9347,0.9766081871345029,1002,3b525f911925c3c6687e2bc393eb168e68ddedd2b46ca463466ea10abca02c76,075fc5f5a52d11077f9dc2b074644618f26939e2,D_real,6bba,67e8a8e54be4ba09cf7f988ae2742abc81305098968e65db0212bf8c079e4fa3,0.4555140561424196,0.9090617310366963,1026,0,2137.5283978625484,6358.1298828125,2.1332618741143197,0,0
1177,10,24,0,0,2,5839,0.9878444084278768,-0.0438840674635664,0.9719240297274979,0.9761892276965002,6bba_ef7b4f7e,6107,0.9878444084278768,1219,e1e336d32b0ed9d13f8f636dc2a1c3891c5e47ca1b2f8dd5645e6587945f9554,075fc5f5a52d11077f9dc2b074644618f26939e2,D_real,6bba,ad5d8d70e2353f83f203b880ecde84585014d5b6764bf439f3ac5de1dfdd1c34,0.5310304858721793,0.9561159325364336,1234,0,2058.2115772125335,4670.4404296875,1.688442639222751,2,2
892,127,123,0,0,0,25861,0.9647495361781077,0.03597324039578576,0.7810858143607706,0.7782759955837968,6bba_f17befbc,24963,0.9647495361781077,1040,f580fe685297a5dfe8d96dd4ae1abcb5d2663930da434daeedea5461b49bab6e,075fc5f5a52d11077f9dc2b074644618f26939e2,D_real,6bba,e13273e35a5133c4ffa60f450e5425d3639d3ede1be616c3c806935ecadb7cfb,1.186727655120194,1.0359732403957858,1078,0,2120.4824965926846,6155.1318359375,2.038925477492966,0,0
424,18,22,0,0,0,7985,0.9789915966386554,-0.11670353982300885,0.9137931034482759,0.9244573924321026,6bba_f1fde7e0,9040,0.9789915966386554,466,354b9997c6f5652d25e6049808a663cbefd7b37a9079c9c33734677e920de84f,075fc5f5a52d11077f9dc2b074644618f26939e2,D_real,6bba,5c5e5a9ced71cdf74b599effd67a81902b61bca38726fb2a7375cfde8672f0e8,0.4146619839593768,0.8832964601769911,476,0,883.1873978694505,2169.4384765625,1.8952519267584773,0,0
932,25,31,0,0,1,5244,0.9910269192422732,-0.1220492214967353,0.9433198380566802,0.9548329832424047,6bba_f20478e9,5973,0.9910269192422732,994,343c4d9529ff4ac33d1e8205cf1513268cca181ca3c79dbfadefb5171e23fc81,075fc5f5a52d11077f9dc2b074644618f26939e2,D_real,6bba,061ad6fb30d82bd17d4d38611a57891bc6a4836e13aa568b34ca61d664326968,0.39516689209267497,0.8779507785032646,1003,0,1907.56742845103,4765.5029296875,1.9190819199708553,1,1
950,15,15,0,0,0,9341,0.996003996003996,0.04919689992137482,0.9693877551020408,0.9646186678647647,6bba_f4ae811c,8903,0.996003996003996,997,570069bada107f92aae8b09db53730f6d14cea58687be5d75791d279e83f455f,075fc5f5a52d11077f9dc2b074644618f26939e2,D_real,6bba,6478bd066c108c229e02557533729f037ffb7df36ebe826d8426bba2f30b541f,0.5870798053219914,1.0491968999213748,1001,0,1600.8128571135844,3559.5625,1.6056297463526423,0,0
350,26,20,0,0,2,31453,0.9948586118251928,0.06475964793500338,0.8838383838383839,0.8781146775815023,6bba_f8ffd5e7,29540,0.9948586118251928,387,f7ee24736fcdf1f16f2df97acf8205c48a709b8f7b1a991f9620d229235da5c9,075fc5f5a52d11077f9dc2b074644618f26939e2,D_real,6bba,f9b014f76e9ea24d0da10bc8d5b915d1ab5cbd5e4fc8db6a7bda11019df87536,1.9428836456499994,1.0647596479350034,389,0,716.0418204290307,1884.416015625,1.8502372620905188,2,2
633,8,6,0,0,0,4977,1.0,0.01799959091838822,0.9783616692426584,0.9766006582609985,6bba_fbc898dc,4889,1.0,655,e3ae4afb9bf5e29b9ea6a0e00bb3210a1eadadbace1ab7a8458bb1b6c2864528,075fc5f5a52d11077f9dc2b074644618f26939e2,D_real,6bba,f3ad85cb4317327d9143058127e41860cbf2f9c28b15960b3e1f1e71612a1b30,0.3092984869144857,1.0179995909183883,655,0,1037.2767699795281,2094.345703125,1.5836286564572948,0,0
738,23,24,0,0,0,6975,0.9911167512690355,-0.11327231121281464,0.9401273885350319,0.9507764287484151,6bba_fc516dc6,7866,0.9911167512690355,781,226376a2816bc2e43a26813443ef6f004f41b7f88a8bbdef9b7313c04ecadfdc,075fc5f5a52d11077f9dc2b074644618f26939e2,D_real,6bba,6bd7830ade75664046605595904c32847abc387130ff57b002fdfbc78bdd6029,0.4817179078236222,0.8867276887871853,788,0,1472.1537436952026,3860.923828125,1.8849599791231788,0,0
426,14,32,0,0,2,17688,0.9511677282377919,0.2616262482168331,0.902542372881356,0.8789294953939892,6bba_fc5f39dc,14020,0.9511677282377919,448,2de605391494379fc7d990533394c7912bd119078720143c3bdc110b943971cf,075fc5f5a52d11077f9dc2b074644618f26939e2,D_real,6bba,2f43277caddc3b2b322e0af58c46fbacc42f28752dc41bf0469794c506c59e13,1.1177172889001667,1.261626248216833,471,0,772.8069771631992,1901.7451171875,1.7250155740249984,2,1
828,79,95,0,0,0,12254,0.9487983281086729,-0.06365095132574311,0.8263473053892215,0.8316070846005703,6bba_fc83837d,13087,0.9487983281086729,908,9e0b764d772288b56ae421c18691be46117861aa88f1249d4af66af218a42315,075fc5f5a52d11077f9dc2b074644618f26939e2,D_real,6bba,7c1a1ce7347329db60e4a257eccc8d9ada7cc971fff96787370b3c2f3756d79e,0.6328961732797325,0.936349048674257,957,0,2407.7766260812496,8500.0068359375,2.651736372336178,0,0
668,10,12,0,0,2,9874,0.9916201117318436,-0.08877814691768181,0.9681159420289855,0.9767106959624654,6bba_fe670320,10836,0.9916201117318436,710,43d185fae3467db59174067645a6c362a37df41a177a215171775336bd8d2b61,075fc5f5a52d11077f9dc2b074644618f26939e2,D_real,6bba,a0b545dbe848a69cead87c9a2cdf4629d2c14a442d00b47fb93230157d748411,0.6937980437651277,0.9112218530823182,716,0,1384.2388756255398,3335.76953125,1.949632219190901,2,1
48,0,2,0,0,0,25650,0.9423076923076923,-0.004076878276062901,0.96,0.960391380314502,44b6_0113de3b,25755,0.9423076923076923,49,8ce6ac678fde3efd1fd419169b5150be5c2fe430d6e2727b9f8e986c87c593ba,075fc5f5a52d11077f9dc2b074644618f26939e2,D_synthetic,44b6,8abe0223feb3fb6183afb55c1cc81bc06dfdf8dd953afecb9a29f2ca176ff896,0.9146213848143816,0.9959231217239372,52,0,52.384214306378,97.04296875,1.0690655980893469,0,0
48,1,1,0,0,0,20498,1.0,-0.37496569599024243,0.96,0.9959967068150631,44b6_0b24845f,32795,1.0,51,df31fa4c55863600151462976e433cfb95e6fd41ade03df79909a1f46781aca2,075fc5f5a52d11077f9dc2b074644618f26939e2,D_synthetic,44b6,36ad63c42c93e167affd8b554124d9b4a30acf94f920771621ffff709dfd60f5,0.7890147021971643,0.6250343040097576,51,0,136.88260328678854,432.732421875,2.683972613466442,0,0
67,4,3,0,0,0,27580,1.0,-0.013520280420630946,0.9054054054054054,0.9066295389029491,44b6_0c582fdc,27958,1.0,71,9bf4e48a0515aa9160036321f3a4c347ace7c637b69237faa2c6fba609e8cdfa,075fc5f5a52d11077f9dc2b074644618f26939e2,D_synthetic,44b6,700b0d72911a571e991c1f13db6bce7df1d26890f91926c8a297e040282ef383,1.095040988177061,0.9864797195793691,71,0,91.97065514712352,186.494140625,1.2953613401003312,0,0
148,0,3,0,0,0,17809,0.9808917197452229,0.16133029018584935,0.9801324503311258,0.964319945067877,44b6_0db75fae,15335,0.9808917197452229,154,e7a72966c2469edb16f86bedf20c3f8d92fc8c85d36df7f192352cf2554811c8,075fc5f5a52d11077f9dc2b074644618f26939e2,D_synthetic,44b6,29fbc96c2919e73ed30b37a17f6ef065cc8faeffc43a18080d91630a64e869b3,0.6875398377887905,1.1613302901858493,157,0,203.20465005001228,367.376953125,1.3195107146104694,0,0
737,39,36,0,0,1,44829,0.9873096446700508,-0.23593877829288246,0.9076354679802956,0.9290501083253516,44b6_12dfb391,58672,0.9873096446700508,778,dc580daa45d7091c7ed3b68feed3224ac338c5eb9d58db1cc03d7686fc5c6504,075fc5f5a52d11077f9dc2b074644618f26939e2,D_synthetic,44b6,56797f5ab71e18a4a7cfc8478bc6284c463edac52f12f300bae6cc87f12cc160,2.302545065060258,0.7640612217071175,788,1,1176.826356823256,2868.2138671875,1.5126302786931312,1,1
117,4,2,0,0,0,29891,1.0,-0.5427832843857073,0.9512195121951219,1.0028501172952258,44b6_144b256d,65376,1.0,121,1bb47802a007f129d418d0885c03b355c1ab07fbeb0aa28dd07e044e114ed97e,075fc5f5a52d11077f9dc2b074644618f26939e2,D_synthetic,44b6,8146d49f5b70aeed5a870670137664be32de605bd52278a8e66118cedf0a0f2e,1.2513428931124508,0.4572167156142927,121,0,209.9025043890863,512.4462890625,1.7347314412321182,0,0
144,5,9,0,0,0,19610,0.9612903225806452,0.10935113424223568,0.9113924050632911,0.9014262257399481,44b6_1574802b,17677,0.9612903225806452,149,13c6021092b5f9aec5bbdb6e57b54009be8854420de31a9d156030cce1bf3760,075fc5f5a52d11077f9dc2b074644618f26939e2,D_synthetic,44b6,69426ceb7b3569b35b92d0952c294c7faa622090daa794ce0ba70979e160defd,0.9595214542932808,1.1093511342422357,155,0,216.32600005927023,428.2763671875,1.4518523493910753,0,0
93,9,6,0,0,0,73496,1.0,-0.06545953918925793,0.8611111111111112,0.8667479047635196,44b6_18ced818,78644,1.0,100,2026af8140e4d6d9f025ee8f5afc1f030158bf6ed03ca0dd7f3e009058544daf,075fc5f5a52d11077f9dc2b074644618f26939e2,D_synthetic,44b6,83fadeb8701ef4ced359d6a49ea63035446281080a717e09ca831bab25222371,2.7338284510187805,0.934540460810742,100,0,194.53603061433301,510.1357421875,1.9453603061433302,0,0
244,34,27,0,0,0,36229,0.9818840579710145,0.011277041172365667,0.8,0.7990978367062107,44b6_1d530831,35825,0.9818840579710145,271,f47052605d8b385c690c3070958dc084dee9afe7112c74bbb3e89c5b4ba8c572,075fc5f5a52d11077f9dc2b074644618f26939e2,D_synthetic,44b6,fad9f1ef7e7521d70885f6e4bf9eea6af4b6cf745c779c42ee99c70892c192f9,1.4193250653333962,1.0112770411723657,276,0,577.5791513777747,1905.7060546875,2.131288381467803,0,0
209,17,12,0,0,0,27034,0.991304347826087,0.02584146017531211,0.8781512605042017,0.8758819894215797,44b6_24264f12,26353,0.991304347826087,228,025ce729058d7030257447fedf5028839e5c0078dafb4830419a837783c4b82f,075fc5f5a52d11077f9dc2b074644618f26939e2,D_synthetic,44b6,6e6e4bd7b9d4290a8136a92cfd4a599287ea05b04ddf9dd82533973408b09c4c,1.1027592602185905,1.025841460175312,230,0,289.00712208887035,570.375,1.2675750968810102,0,0
256,28,21,0,0,1,22305,0.9964285714285714,0.16596968112911656,0.839344262295082,0.8254136923380151,44b6_267148e4,19130,0.9964285714285714,279,13ce6eec6d0d081e112111986a2931ebe41218dd12eb63ae78faacf9a6447a11,075fc5f5a52d11077f9dc2b074644618f26939e2,D_synthetic,44b6,59f6c309498e0197d9a8925546d7ebe16343d23bf1a517c73e695f0384a61e7a,1.1148043568246067,1.1659696811291165,280,0,640.0222360713462,2027.8349609375,2.2939865092162948,1,1
197,21,13,0,0,1,39990,1.0,-0.2905423386023737,0.8528138528138528,0.8775917059327565,44b6_2a2eff9f,56367,1.0,214,ab5a74f01089cd83b855c9498e72456ea69a95ef2a8d0f50acfc0251785a2f32,075fc5f5a52d11077f9dc2b074644618f26939e2,D_synthetic,44b6,1adb0d3afde67caf2afc51e16a5b291b92ddd439b64e901021aa2d8b6044757a,2.075190349947661,0.7094576613976262,214,0,424.61335350539343,1141.740234375,1.9841745490906235,1,1
65,35,20,0,0,0,19728,1.0,-0.19041365725541695,0.5416666666666666,0.5519807397680018,44b6_2f31fc2f,24368,1.0,89,07b31707d5438c48a86b8350dd73d7d69aed040b042dcde6641177e71da88cc4,075fc5f5a52d11077f9dc2b074644618f26939e2,D_synthetic,44b6,f5e615f605241f5ad4a699002ab300150cdd4b9411b3147df5d5df00ad9e9852,0.7114459681324661,0.8095863427445831,89,0,299.5343102918349,1199.0087890625,3.3655540482228643,0,0
48,1,1,0,0,0,23912,1.0,0.024946420917273896,0.96,0.9576051435919417,44b6_33b596bf,23330,1.0,50,10bc0fb118aefc67abb2085a4947999b183489e45697172093b471814fe8d54a,075fc5f5a52d11077f9dc2b074644618f26939e2,D_synthetic,44b6,dd97416cc9b74ce6a6144f1850f22e153f6444c21300aac5ee6a1d62e21661fe,1.0020578089170158,1.0249464209172738,50,0,68.49746775782756,164.708984375,1.3699493551565514,0,0
208,0,1,0,0,1,8389,1.0,0.12816030123722433,0.9952153110047847,0.9824606015993576,44b6_341df25f,7436,1.0,216,60f8d545ce443a806c838a2693aec702c23d735c92667e2f79d9d0a483c40615,075fc5f5a52d11077f9dc2b074644618f26939e2,D_synthetic,44b6,4a011e0cb6ea76fa213eb8d99bf65e78781ccdda313d7e4c32059985c4896912,0.5124721340835094,1.1281603012372243,216,0,406.61442115340606,909.8603515625,1.8824741720065095,1,1
888,37,31,0,0,0,36679,0.9893048128342246,-0.09537315641493613,0.9288702928870293,0.9377292220602994,44b6_3a861e03,40546,0.9893048128342246,925,f3c46ad34e1086af55189a77d02a20a1797f8b938c9c9068de2d68aa35724de4,075fc5f5a52d11077f9dc2b074644618f26939e2,D_synthetic,44b6,cb68bb4f20b37c7ea2ca2174175c74afabc54c8f65da927571ac028b2d59badc,1.4680724162608385,0.9046268435850638,935,0,1440.4138225353427,3606.103515625,1.5572041324706407,0,0
372,34,24,0,0,0,16203,0.9925,-0.4926574192942355,0.8651162790697674,0.9077368744133617,44b6_3bb3690f,31937,0.9925,397,3999d1e10d3fe3c64c1b466cfffaf8a7ad00c192f1dfb0c3cd43d55f93a0de02,075fc5f5a52d11077f9dc2b074644618f26939e2,D_synthetic,44b6,19ad442a2fd1822b234206eeffcb04275834b68305012570a562de56bbb6e6ec,0.7897883080877364,0.5073425807057644,400,0,754.267612775968,2042.5234375,1.8999184200905996,0,0
191,11,7,0,0,0,29929,1.0,-0.08420794957314648,0.9138755980861244,0.921571157114101,44b6_40c45f5a,32681,1.0,200,0f57fca15e3f3f08f4138d80d814d91c388b92e6ad6d50b1d676ce7e42fded5a,075fc5f5a52d11077f9dc2b074644618f26939e2,D_synthetic,44b6,e080f0fe8e7007d9282017f9dad49235470e678896f1eec3f6c7afce3ae6f447,1.2221480566076934,0.9157920504268535,200,0,383.9855625583292,1077.5400390625,1.919927812791646,0,0
314,12,8,0,0,0,34241,1.0,-0.4023423863715702,0.9401197604790419,0.9779447632696626,44b6_415c0a3a,57292,1.0,331,a3ba3d35dc846914d60d3e4986c10295ff2e92f168a35238b6bdb542c5119985,075fc5f5a52d11077f9dc2b074644618f26939e2,D_synthetic,44b6,a5e1c118016a9c284e22ee4f4122e3dcb863ce17757f3800c375fc155dcf97db,1.3343536299653351,0.5976576136284298,331,1,671.093755065197,1885.076171875,2.027473580257393,0,0
67,2,1,0,0,0,31473,1.0,-0.1870592793490895,0.9571428571428572,0.9750471024519842,44b6_53f95252,38715,1.0,70,9b1c7f1818cb3e9ca38d1591b1869797292eda515f755218e3b0d2a2e9318314,075fc5f5a52d11077f9dc2b074644618f26939e2,D_synthetic,44b6,6ff8db9142f20336de74157dc3e0a230cd1b1779b7b3496a78c8b54b914491f2,1.123383407946676,0.8129407206509105,70,0,97.05609539033001,209.7646484375,1.386515648433286,0,0
197,34,27,0,0,0,31654,0.9780701754385965,-0.4507088691064952,0.7635658914728682,0.7979804834162711,44b6_551a5dba,57627,0.9780701754385965,223,abcf7a844b5d8bc0c55f4a8c29e72dc36b1358224491f6d0917e4eeff131d5fc,075fc5f5a52d11077f9dc2b074644618f26939e2,D_synthetic,44b6,cd223dcb425ae425a6763a51b4cadd2881d375d08d7dedbc2923f7dcb8f4a12f,1.3222352587617934,0.5492911308935048,228,0,476.43948717320404,1522.3203125,2.136499942480736,0,0
167,2,3,0,0,0,11447,1.0,-0.419817536746072,0.9709302325581395,1.0116915864166245,44b6_5740d24b,19730,1.0,173,41a382ae98a5336d97fa0333a068e99e0fcc5062cdfc85484c52a37fb3bf2a8b,075fc5f5a52d11077f9dc2b074644618f26939e2,D_synthetic,44b6,343d6de91b3c3d6d68a4396f4330c93ad02a46beddb2cf84cc0ca20e90de9c8a,0.5128051652573049,0.5801824632539281,173,0,242.24895857139478,496.2724609375,1.4002829975225133,0,0
364,9,7,0,0,1,18801,1.0,0.036610244252081384,0.9578947368421052,0.954387860813748,44b6_587a1e22,18137,1.0,381,708e8b8225d54535095b71da68074774e542e881171b56af703b2346edb2a341,075fc5f5a52d11077f9dc2b074644618f26939e2,D_synthetic,44b6,20e0173b44617a5bda9d5cf44e6cf70d403b54fdbaee544801ab2164df7f4f7c,0.9377078600227833,1.0366102442520815,381,0,613.7970444393898,1599.0634765625,1.6110158646703143,1,1
258,15,15,0,0,1,21935,0.9856115107913669,-0.2569192723330736,0.8958333333333334,0.9188490181465045,44b6_5f15d135,29519,0.9856115107913669,274,bfb2143e8a81e390e2ec51e6069ffa94030f03b42ae097f45ee3363b8ef86baf,075fc5f5a52d11077f9dc2b074644618f26939e2,D_synthetic,44b6,c19ee4ebf9eb297c8f54cc01edc38da182cc59757f42290937b1b2e1064f4073,1.0999587522819638,0.7430807276669263,278,1,557.8524068518213,1695.94140625,2.035957689240224,1,1
609,29,22,0,0,0,33926,0.9984447900466563,-0.14546233092365432,0.9227272727272727,0.9361494787170462,44b6_668e0cc7,39701,0.9984447900466563,642,87b11778afba0d274a50cbe60ee419e717b8ccc3085feb8c0eaa163a839d5308,075fc5f5a52d11077f9dc2b074644618f26939e2,D_synthetic,44b6,1ece6119b41cc94f1d02ced2278c0305ca5d86f97244e64a44be4267a03a0710,1.3745534108020365,0.8545376690763457,643,0,955.7931999589593,2031.9609375,1.4887744547647341,0,0
197,2,1,0,0,0,23697,1.0,-0.5504268639726807,0.985,1.039217046101309,44b6_66f9292d,52710,1.0,200,0c0681e8d4c53979c6c6e69354bbf4b8a316247df07bcbdd3e7232d95a270562,075fc5f5a52d11077f9dc2b074644618f26939e2,D_synthetic,44b6,bd18c77a81eae913ac0f4c90e12ffb7e5a70cef135fbd4442ff6c82634d1de7c,0.9164654929190874,0.4495731360273193,200,0,403.9366918096083,1010.8642578125,2.0196834590480415,0,0
98,16,19,0,0,1,29809,0.9491525423728814,-0.5735357234827893,0.7368421052631579,0.7791026322566266,44b6_706092f0,69898,0.9491525423728814,112,da595a35e3d8c150b353d04638952ba8517687b98ce4a117dfaa43a6d55126be,075fc5f5a52d11077f9dc2b074644618f26939e2,D_synthetic,44b6,bf12dbf3f87917e8103288db53890e3891111c063ec9e2fdf02f0c38b1af725b,1.5454801758751273,0.4264642765172108,118,1,280.73903520882703,922.568359375,2.5065985286502412,1,0
101,27,18,0,0,0,31997,0.9752066115702479,-0.5272869637158728,0.6917808219178082,0.7282575228323993,44b6_71a4179f,67688,0.9752066115702479,118,a3448442a8140200f9c3dede3285c9b77856ea4b3a6fbae5e1bc10303eb40ae1,075fc5f5a52d11077f9dc2b074644618f26939e2,D_synthetic,44b6,b38b21d1063a30ee080b098b559d53ee5ccc2d7bddb092c065623fedb3d2b19b,1.169065321329981,0.4727130362841272,121,0,299.67733047490503,852.7568359375,2.5396383938551272,0,0
134,7,5,0,0,1,8706,1.0,-0.42306163021868787,0.9178082191780822,0.9566371633214413,44b6_74d0c52e,15090,1.0,140,4f1b34a368e21a931745662c5c33473b92633c54d0d0c2ce488165f6ef2c44df,075fc5f5a52d11077f9dc2b074644618f26939e2,D_synthetic,44b6,e6958c0372bb386e356d2841d7d03145f6383bc3795af11e78214edc8f1ea4cb,0.5159651730209589,0.5769383697813121,140,1,197.36625736608937,386.3564453125,1.4097589811863527,1,1
490,25,17,0,0,1,44857,1.0,-0.3290705674713572,0.9210526315789473,0.9513617627934144,44b6_7a302da0,66858,1.0,516,ec2844455c6c61feef31efcf12c75f06c83d2e7dbf48480d078137e264ea8491,075fc5f5a52d11077f9dc2b074644618f26939e2,D_synthetic,44b6,cb7a3c1fdf046200cc267c2a0a4d6a8675eba9dbab2ac54f0cfb51a01cc7ac50,2.211349123623222,0.6709294325286428,516,1,903.8864441334795,2441.91796875,1.7517179149873634,1,1
