dataset,variant,parent_observations,after_gate,daughter_options,pair_options,after_margin,proposed,selected,removed_edges,protected_or_nonpositive,solver_optimal,solver_gap,rebuilt_associations
6bba_61ecbe65,C3,5485,13,78.0,195.0,0,0,0,,,,,
6bba_61ecbe65,C4,5485,267,1602.0,4005.0,1,1,1,1.0,0.0,True,0.0,
6bba_61ecbe65,C4_relinked,5485,267,1602.0,4005.0,1,1,1,1.0,0.0,True,0.0,True
6bba_61ecbe65,C4_m2,5485,267,1602.0,4005.0,10,10,8,11.0,1.0,True,0.0,
6bba_61ecbe65,C4_m6,5485,267,1602.0,4005.0,1,1,1,1.0,0.0,True,0.0,
6bba_61ecbe65,C4_Gonly,5485,267,1602.0,4005.0,3,3,3,5.0,0.0,True,0.0,
6bba_61ecbe65,C5,5485,228,1368.0,3420.0,2,2,2,2.0,0.0,True,0.0,
6bba_61ecbe65,C6,5485,267,1602.0,4005.0,0,0,0,,,,,
6bba_61ecbe65,C0,5485,0,,,0,0,0,,,,,
6bba_61ecbe65,decoder_only,5485,0,,,0,0,0,,,,,
6bba_61ecbe65,original_objective_C4,5485,0,,,0,0,0,,,,,
6bba_61ecbe65,D_real,5485,1,6.0,15.0,0,0,0,,,,,True
6bba_61ecbe65,D_synthetic,5485,1,6.0,15.0,0,0,0,,,,,True
6bba_61ecbe65,D_synthetic_C4,5485,284,1704.0,4260.0,2,2,2,3.0,0.0,True,0.0,True
6bba_6321a359,C1short,4511,1509,9054.0,22635.0,0,0,0,,,,,
6bba_6321a359,C1,4511,15,90.0,225.0,0,0,0,,,,,
6bba_6321a359,C1_relinked,4511,15,90.0,225.0,0,0,0,,,,,True
6bba_6321a359,C2,4511,71,426.0,1065.0,0,0,0,,,,,
6bba_6321a359,C3,4511,17,102.0,255.0,0,0,0,,,,,
6bba_6321a359,C4,4511,67,402.0,1005.0,0,0,0,,,,,
6bba_6321a359,C4_relinked,4511,67,402.0,1005.0,0,0,0,,,,,True
6bba_6321a359,C4_m2,4511,67,402.0,1005.0,2,2,2,3.0,0.0,True,0.0,
6bba_6321a359,C4_m6,4511,67,402.0,1005.0,0,0,0,,,,,
6bba_6321a359,C4_Gonly,4511,67,402.0,1005.0,4,4,3,4.0,1.0,True,0.0,
6bba_6321a359,C5,4511,100,600.0,1500.0,0,0,0,,,,,
6bba_6321a359,C6,4511,67,402.0,1005.0,0,0,0,,,,,
6bba_6321a359,C0,4511,0,,,0,0,0,,,,,
6bba_6321a359,decoder_only,4511,0,,,0,0,0,,,,,
6bba_6321a359,original_objective_C4,4511,0,,,0,0,0,,,,,
6bba_6321a359,D_real,4511,15,90.0,225.0,0,0,0,,,,,True
6bba_6321a359,D_synthetic,4511,14,84.0,210.0,0,0,0,,,,,True
6bba_6321a359,D_synthetic_C4,4511,105,630.0,1575.0,0,0,0,,,,,True
6bba_6479435d,C1short,24272,5251,31506.0,78765.0,0,0,0,,,,,
6bba_6479435d,C1,24272,39,234.0,585.0,0,0,0,,,,,
6bba_6479435d,C1_relinked,24272,39,234.0,585.0,0,0,0,,,,,True
6bba_6479435d,C2,24272,596,3576.0,8940.0,0,0,0,,,,,
6bba_6479435d,C3,24272,63,378.0,945.0,0,0,0,,,,,
6bba_6479435d,C4,24272,999,5994.0,14985.0,0,0,0,,,,,
6bba_6479435d,C4_relinked,24272,999,5994.0,14985.0,0,0,0,,,,,True
6bba_6479435d,C4_m2,24272,999,5994.0,14985.0,0,0,0,,,,,
6bba_6479435d,C4_m6,24272,999,5994.0,14985.0,0,0,0,,,,,
6bba_6479435d,C4_Gonly,24272,999,5994.0,14985.0,22,22,21,30.0,1.0,True,0.0,
6bba_6479435d,C5,24272,1263,7578.0,18945.0,0,0,0,,,,,
6bba_6479435d,C6,24272,999,5994.0,14985.0,1,1,1,2.0,0.0,True,0.0,
6bba_6479435d,C0,24272,0,,,0,0,0,,,,,
6bba_6479435d,decoder_only,24272,0,,,0,0,0,,,,,
6bba_6479435d,original_objective_C4,24272,0,,,0,0,0,,,,,
6bba_6479435d,D_real,24272,36,216.0,540.0,0,0,0,,,,,True
6bba_6479435d,D_synthetic,24272,37,222.0,555.0,0,0,0,,,,,True
6bba_6479435d,D_synthetic_C4,24272,1122,6732.0,16830.0,0,0,0,,,,,True
6bba_67ebd073,C1short,15780,3814,22884.0,57210.0,0,0,0,,,,,
6bba_67ebd073,C1,15780,21,126.0,315.0,0,0,0,,,,,
6bba_67ebd073,C1_relinked,15780,21,126.0,315.0,0,0,0,,,,,True
6bba_67ebd073,C2,15780,371,2226.0,5565.0,1,1,1,1.0,0.0,True,0.0,
6bba_67ebd073,C3,15780,28,168.0,420.0,0,0,0,,,,,
6bba_67ebd073,C4,15780,455,2730.0,6825.0,2,2,2,2.0,0.0,True,0.0,
6bba_67ebd073,C4_relinked,15780,455,2730.0,6825.0,2,2,2,2.0,0.0,True,0.0,True
6bba_67ebd073,C4_m2,15780,455,2730.0,6825.0,4,4,4,4.0,0.0,True,0.0,
6bba_67ebd073,C4_m6,15780,455,2730.0,6825.0,0,0,0,,,,,
6bba_67ebd073,C4_Gonly,15780,455,2730.0,6825.0,29,29,24,36.0,5.0,True,0.0,
6bba_67ebd073,C5,15780,693,4158.0,10395.0,2,2,2,2.0,0.0,True,0.0,
6bba_67ebd073,C6,15780,455,2730.0,6825.0,2,2,2,2.0,0.0,True,0.0,
6bba_67ebd073,C0,15780,0,,,0,0,0,,,,,
6bba_67ebd073,decoder_only,15780,0,,,0,0,0,,,,,
6bba_67ebd073,original_objective_C4,15780,0,,,0,0,0,,,,,
6bba_67ebd073,D_real,15780,18,108.0,270.0,0,0,0,,,,,True
6bba_67ebd073,D_synthetic,15780,16,96.0,240.0,0,0,0,,,,,True
6bba_67ebd073,D_synthetic_C4,15780,492,2952.0,7380.0,2,2,2,2.0,0.0,True,0.0,True
6bba_6ca87370,C1short,6301,2316,13896.0,34740.0,0,0,0,,,,,
6bba_6ca87370,C1,6301,39,234.0,585.0,0,0,0,,,,,
6bba_6ca87370,C1_relinked,6301,39,234.0,585.0,0,0,0,,,,,True
6bba_6ca87370,C2,6301,270,1620.0,4050.0,0,0,0,,,,,
6bba_6ca87370,C3,6301,86,516.0,1290.0,0,0,0,,,,,
6bba_6ca87370,C4,6301,680,4080.0,10200.0,1,1,1,2.0,0.0,True,0.0,
6bba_6ca87370,C4_relinked,6301,680,4080.0,10200.0,1,1,1,2.0,0.0,True,0.0,True
6bba_6ca87370,C4_m2,6301,680,4080.0,10200.0,2,2,2,4.0,0.0,True,0.0,
6bba_6ca87370,C4_m6,6301,680,4080.0,10200.0,1,1,1,2.0,0.0,True,0.0,
6bba_6ca87370,C4_Gonly,6301,680,4080.0,10200.0,8,8,5,9.0,0.0,True,0.0,
6bba_6ca87370,C5,6301,438,2628.0,6570.0,0,0,0,,,,,
6bba_6ca87370,C6,6301,680,4080.0,10200.0,1,1,1,2.0,0.0,True,0.0,
6bba_6ca87370,C0,6301,0,,,0,0,0,,,,,
6bba_6ca87370,decoder_only,6301,0,,,0,0,0,,,,,
6bba_6ca87370,original_objective_C4,6301,0,,,0,0,0,,,,,
6bba_6ca87370,D_real,6301,32,192.0,480.0,0,0,0,,,,,True
6bba_6ca87370,D_synthetic,6301,43,258.0,645.0,0,0,0,,,,,True
6bba_6ca87370,D_synthetic_C4,6301,696,4176.0,10440.0,1,1,1,2.0,0.0,True,0.0,True
6bba_6db0e9b4,C1short,25316,7122,42732.0,106830.0,0,0,0,,,,,
6bba_6db0e9b4,C1,25316,43,258.0,645.0,0,0,0,,,,,
6bba_6db0e9b4,C1_relinked,25316,43,258.0,645.0,0,0,0,,,,,True
6bba_6db0e9b4,C2,25316,628,3768.0,9420.0,6,6,5,8.0,1.0,True,0.0,
6bba_6db0e9b4,C3,25316,114,684.0,1710.0,0,0,0,,,,,
6bba_6db0e9b4,C4,25316,1266,7596.0,18990.0,5,5,4,6.0,1.0,True,0.0,
6bba_6db0e9b4,C4_relinked,25316,1266,7596.0,18990.0,5,5,5,9.0,0.0,True,0.0,True
6bba_6db0e9b4,C4_m2,25316,1266,7596.0,18990.0,7,7,6,9.0,1.0,True,0.0,
6bba_6db0e9b4,C4_m6,25316,1266,7596.0,18990.0,3,3,3,5.0,0.0,True,0.0,
6bba_6db0e9b4,C4_Gonly,25316,1266,7596.0,18990.0,66,66,48,83.0,4.0,True,0.0,
6bba_6db0e9b4,C5,25316,1554,9324.0,23310.0,4,4,3,5.0,1.0,True,0.0,
6bba_6db0e9b4,C6,25316,1266,7596.0,18990.0,7,7,5,8.0,2.0,True,0.0,
6bba_6db0e9b4,C0,25316,0,,,0,0,0,,,,,
6bba_6db0e9b4,decoder_only,25316,0,,,0,0,0,,,,,
6bba_6db0e9b4,original_objective_C4,25316,0,,,0,0,0,,,,,
6bba_6db0e9b4,D_real,25316,41,246.0,615.0,0,0,0,,,,,True
6bba_6db0e9b4,D_synthetic,25316,44,264.0,660.0,0,0,0,,,,,True
6bba_6db0e9b4,D_synthetic_C4,25316,1393,8358.0,20895.0,4,4,4,7.0,0.0,True,0.0,True
6bba_6feb10f0,C1short,11755,3679,22074.0,55185.0,0,0,0,,,,,
6bba_6feb10f0,C1,11755,36,216.0,540.0,0,0,0,,,,,
6bba_6feb10f0,C1_relinked,11755,36,216.0,540.0,0,0,0,,,,,True
6bba_6feb10f0,C2,11755,269,1614.0,4035.0,0,0,0,,,,,
6bba_6feb10f0,C3,11755,35,210.0,525.0,0,0,0,,,,,
6bba_6feb10f0,C4,11755,500,3000.0,7500.0,0,0,0,,,,,
6bba_6feb10f0,C4_relinked,11755,500,3000.0,7500.0,0,0,0,,,,,True
6bba_6feb10f0,C4_m2,11755,500,3000.0,7500.0,0,0,0,,,,,
6bba_6feb10f0,C4_m6,11755,500,3000.0,7500.0,0,0,0,,,,,
6bba_6feb10f0,C4_Gonly,11755,500,3000.0,7500.0,18,18,17,30.0,0.0,True,0.0,
6bba_6feb10f0,C5,11755,466,2796.0,6990.0,0,0,0,,,,,
6bba_6feb10f0,C6,11755,500,3000.0,7500.0,0,0,0,,,,,
6bba_6feb10f0,C0,11755,0,,,0,0,0,,,,,
6bba_6feb10f0,decoder_only,11755,0,,,0,0,0,,,,,
6bba_6feb10f0,original_objective_C4,11755,0,,,0,0,0,,,,,
6bba_6feb10f0,D_real,11755,39,234.0,585.0,0,0,0,,,,,True
6bba_6feb10f0,D_synthetic,11755,36,216.0,540.0,0,0,0,,,,,True
6bba_6feb10f0,D_synthetic_C4,11755,556,3336.0,8340.0,0,0,0,,,,,True
6bba_6feeb0b1,C1short,6812,2396,14376.0,35940.0,0,0,0,,,,,
6bba_6feeb0b1,C1,6812,10,60.0,150.0,0,0,0,,,,,
6bba_6feeb0b1,C1_relinked,6812,10,60.0,150.0,0,0,0,,,,,True
6bba_6feeb0b1,C2,6812,157,942.0,2355.0,1,1,1,1.0,0.0,True,0.0,
6bba_6feeb0b1,C3,6812,104,624.0,1560.0,0,0,0,,,,,
6bba_6feeb0b1,C4,6812,506,3036.0,7590.0,0,0,0,,,,,
6bba_6feeb0b1,C4_relinked,6812,506,3036.0,7590.0,0,0,0,,,,,True
6bba_6feeb0b1,C4_m2,6812,506,3036.0,7590.0,2,2,2,3.0,0.0,True,0.0,
6bba_6feeb0b1,C4_m6,6812,506,3036.0,7590.0,0,0,0,,,,,
6bba_6feeb0b1,C4_Gonly,6812,506,3036.0,7590.0,8,8,8,15.0,0.0,True,0.0,
6bba_6feeb0b1,C5,6812,478,2868.0,7170.0,0,0,0,,,,,
6bba_6feeb0b1,C6,6812,506,3036.0,7590.0,0,0,0,,,,,
6bba_6feeb0b1,C0,6812,0,,,0,0,0,,,,,
6bba_6feeb0b1,decoder_only,6812,0,,,0,0,0,,,,,
6bba_6feeb0b1,original_objective_C4,6812,0,,,0,0,0,,,,,
6bba_6feeb0b1,D_real,6812,10,60.0,150.0,0,0,0,,,,,True
6bba_6feeb0b1,D_synthetic,6812,10,60.0,150.0,0,0,0,,,,,True
6bba_6feeb0b1,D_synthetic_C4,6812,564,3384.0,8460.0,0,0,0,,,,,True
6bba_705ec2c9,C1short,5848,1206,7236.0,18090.0,0,0,0,,,,,
6bba_705ec2c9,C1,5848,7,42.0,105.0,0,0,0,,,,,
6bba_705ec2c9,C1_relinked,5848,7,42.0,105.0,0,0,0,,,,,True
6bba_705ec2c9,C2,5848,323,1938.0,4845.0,2,2,1,1.0,1.0,True,0.0,
6bba_705ec2c9,C3,5848,29,174.0,435.0,0,0,0,,,,,
6bba_705ec2c9,C4,5848,524,3144.0,7860.0,2,2,1,1.0,1.0,True,0.0,
6bba_705ec2c9,C4_relinked,5848,524,3144.0,7860.0,2,2,2,2.0,0.0,True,0.0,True
6bba_705ec2c9,C4_m2,5848,524,3144.0,7860.0,5,5,4,6.0,1.0,True,0.0,
6bba_705ec2c9,C4_m6,5848,524,3144.0,7860.0,2,2,1,1.0,1.0,True,0.0,
6bba_705ec2c9,C4_Gonly,5848,524,3144.0,7860.0,10,10,6,11.0,4.0,True,0.0,
6bba_705ec2c9,C5,5848,423,2538.0,6345.0,2,2,1,1.0,1.0,True,0.0,
6bba_705ec2c9,C6,5848,524,3144.0,7860.0,1,1,1,1.0,0.0,True,0.0,
6bba_705ec2c9,C0,5848,0,,,0,0,0,,,,,
6bba_705ec2c9,decoder_only,5848,0,,,0,0,0,,,,,
6bba_705ec2c9,original_objective_C4,5848,0,,,0,0,0,,,,,
6bba_705ec2c9,D_real,5848,9,54.0,135.0,0,0,0,,,,,True
6bba_705ec2c9,D_synthetic,5848,7,42.0,105.0,0,0,0,,,,,True
6bba_705ec2c9,D_synthetic_C4,5848,628,3768.0,9420.0,2,2,2,3.0,0.0,True,0.0,True
6bba_718b21f9,C1short,4079,670,4020.0,10050.0,0,0,0,,,,,
6bba_718b21f9,C1,4079,0,0.0,0.0,0,0,0,,,,,
6bba_718b21f9,C1_relinked,4079,0,0.0,0.0,0,0,0,,,,,True
6bba_718b21f9,C2,4079,11,66.0,165.0,0,0,0,,,,,
6bba_718b21f9,C3,4079,5,30.0,75.0,0,0,0,,,,,
6bba_718b21f9,C4,4079,59,354.0,885.0,0,0,0,,,,,
6bba_718b21f9,C4_relinked,4079,59,354.0,885.0,0,0,0,,,,,True
6bba_718b21f9,C4_m2,4079,59,354.0,885.0,0,0,0,,,,,
6bba_718b21f9,C4_m6,4079,59,354.0,885.0,0,0,0,,,,,
6bba_718b21f9,C4_Gonly,4079,59,354.0,885.0,0,0,0,,,,,
6bba_718b21f9,C5,4079,26,156.0,390.0,0,0,0,,,,,
6bba_718b21f9,C6,4079,59,354.0,885.0,0,0,0,,,,,
6bba_718b21f9,C0,4079,0,,,0,0,0,,,,,
6bba_718b21f9,decoder_only,4079,0,,,0,0,0,,,,,
6bba_718b21f9,original_objective_C4,4079,0,,,0,0,0,,,,,
6bba_718b21f9,D_real,4079,0,0.0,0.0,0,0,0,,,,,True
6bba_718b21f9,D_synthetic,4079,0,0.0,0.0,0,0,0,,,,,True
6bba_718b21f9,D_synthetic_C4,4079,58,348.0,870.0,0,0,0,,,,,True
6bba_74686d6a,C1short,26327,7879,47274.0,118185.0,0,0,0,,,,,
6bba_74686d6a,C1,26327,64,384.0,960.0,0,0,0,,,,,
6bba_74686d6a,C1_relinked,26327,64,384.0,960.0,0,0,0,,,,,True
6bba_74686d6a,C2,26327,420,2520.0,6300.0,1,1,0,,1.0,,,
6bba_74686d6a,C3,26327,183,1098.0,2745.0,0,0,0,,,,,
6bba_74686d6a,C4,26327,1258,7548.0,18870.0,1,1,0,,1.0,,,
6bba_74686d6a,C4_relinked,26327,1258,7548.0,18870.0,1,1,1,1.0,0.0,True,0.0,True
6bba_74686d6a,C4_m2,26327,1258,7548.0,18870.0,1,1,0,,1.0,,,
6bba_74686d6a,C4_m6,26327,1258,7548.0,18870.0,0,0,0,,,,,
6bba_74686d6a,C4_Gonly,26327,1258,7548.0,18870.0,27,27,23,36.0,4.0,True,0.0,
6bba_74686d6a,C5,26327,1306,7836.0,19590.0,1,1,0,,1.0,,,
6bba_74686d6a,C6,26327,1258,7548.0,18870.0,2,2,1,1.0,1.0,True,0.0,
6bba_74686d6a,C0,26327,0,,,0,0,0,,,,,
6bba_74686d6a,decoder_only,26327,0,,,0,0,0,,,,,
6bba_74686d6a,original_objective_C4,26327,0,,,0,0,0,,,,,
6bba_74686d6a,D_real,26327,70,420.0,1050.0,0,0,0,,,,,True
6bba_74686d6a,D_synthetic,26327,73,438.0,1095.0,0,0,0,,,,,True
6bba_74686d6a,D_synthetic_C4,26327,1378,8268.0,20670.0,2,2,2,2.0,0.0,True,0.0,True
6bba_767a1e17,C1short,47359,24985,149910.0,374775.0,0,0,0,,,,,
6bba_767a1e17,C1,47359,134,804.0,2010.0,0,0,0,,,,,
6bba_767a1e17,C1_relinked,47359,134,804.0,2010.0,0,0,0,,,,,True
6bba_767a1e17,C2,47359,3970,23820.0,59550.0,1,1,1,2.0,0.0,True,0.0,
6bba_767a1e17,C3,47359,464,2784.0,6960.0,0,0,0,,,,,
6bba_767a1e17,C4,47359,12607,75642.0,189105.0,2,2,2,2.0,0.0,True,0.0,
6bba_767a1e17,C4_relinked,47359,12607,75642.0,189105.0,2,2,2,4.0,0.0,True,0.0,True
6bba_767a1e17,C4_m2,47359,12607,75642.0,189105.0,11,11,11,11.0,0.0,True,0.0,
6bba_767a1e17,C4_m6,47359,12607,75642.0,189105.0,1,1,1,2.0,0.0,True,0.0,
6bba_767a1e17,C4_Gonly,47359,12607,75642.0,189105.0,246,246,189,327.0,6.0,True,0.0,
6bba_767a1e17,C5,47359,11089,66534.0,166335.0,3,3,3,3.0,0.0,True,0.0,
6bba_767a1e17,C6,47359,12607,75642.0,189105.0,11,11,11,21.0,0.0,True,0.0,
6bba_767a1e17,C0,47359,0,,,0,0,0,,,,,
6bba_767a1e17,decoder_only,47359,0,,,0,0,0,,,,,
6bba_767a1e17,original_objective_C4,47359,0,,,0,0,0,,,,,
6bba_767a1e17,D_real,47359,139,834.0,2085.0,0,0,0,,,,,True
6bba_767a1e17,D_synthetic,47359,150,900.0,2250.0,0,0,0,,,,,True
6bba_767a1e17,D_synthetic_C4,47359,13726,82356.0,205890.0,6,6,6,11.0,0.0,True,0.0,True
6bba_76db78c1,C1short,4610,1398,8388.0,20970.0,0,0,0,,,,,
6bba_76db78c1,C1,4610,4,24.0,60.0,0,0,0,,,,,
6bba_76db78c1,C1_relinked,4610,4,24.0,60.0,0,0,0,,,,,True
6bba_76db78c1,C2,4610,39,234.0,585.0,1,1,0,,1.0,,,
6bba_76db78c1,C3,4610,18,108.0,270.0,0,0,0,,,,,
6bba_76db78c1,C4,4610,158,948.0,2370.0,1,1,0,,1.0,,,
6bba_76db78c1,C4_relinked,4610,158,948.0,2370.0,1,1,1,1.0,0.0,True,0.0,True
6bba_76db78c1,C4_m2,4610,158,948.0,2370.0,1,1,0,,1.0,,,
6bba_76db78c1,C4_m6,4610,158,948.0,2370.0,0,0,0,,,,,
6bba_76db78c1,C4_Gonly,4610,158,948.0,2370.0,2,2,1,3.0,1.0,True,0.0,
6bba_76db78c1,C5,4610,160,960.0,2400.0,0,0,0,,,,,
6bba_76db78c1,C6,4610,158,948.0,2370.0,1,1,0,,1.0,,,
6bba_76db78c1,C0,4610,0,,,0,0,0,,,,,
6bba_76db78c1,decoder_only,4610,0,,,0,0,0,,,,,
6bba_76db78c1,original_objective_C4,4610,0,,,0,0,0,,,,,
6bba_76db78c1,D_real,4610,7,42.0,105.0,0,0,0,,,,,True
6bba_76db78c1,D_synthetic,4610,6,36.0,90.0,0,0,0,,,,,True
6bba_76db78c1,D_synthetic_C4,4610,172,1032.0,2580.0,1,1,1,1.0,0.0,True,0.0,True
6bba_784a78c9,C1short,12656,6283,37698.0,94245.0,0,0,0,,,,,
6bba_784a78c9,C1,12656,30,180.0,450.0,0,0,0,,,,,
6bba_784a78c9,C1_relinked,12656,30,180.0,450.0,0,0,0,,,,,True
6bba_784a78c9,C2,12656,256,1536.0,3840.0,3,3,0,,3.0,,,
6bba_784a78c9,C3,12656,28,168.0,420.0,0,0,0,,,,,
6bba_784a78c9,C4,12656,549,3294.0,8235.0,2,2,0,,2.0,,,
6bba_784a78c9,C4_relinked,12656,549,3294.0,8235.0,2,2,2,2.0,0.0,True,0.0,True
6bba_784a78c9,C4_m2,12656,549,3294.0,8235.0,3,3,0,,3.0,,,
6bba_784a78c9,C4_m6,12656,549,3294.0,8235.0,1,1,0,,1.0,,,
6bba_784a78c9,C4_Gonly,12656,549,3294.0,8235.0,12,12,7,12.0,4.0,True,0.0,
6bba_784a78c9,C5,12656,296,1776.0,4440.0,2,2,0,,2.0,,,
6bba_784a78c9,C6,12656,549,3294.0,8235.0,1,1,0,,1.0,,,
6bba_784a78c9,C0,12656,0,,,0,0,0,,,,,
6bba_784a78c9,decoder_only,12656,0,,,0,0,0,,,,,
6bba_784a78c9,original_objective_C4,12656,0,,,0,0,0,,,,,
6bba_784a78c9,D_real,12656,32,192.0,480.0,0,0,0,,,,,True
6bba_784a78c9,D_synthetic,12656,37,222.0,555.0,0,0,0,,,,,True
6bba_784a78c9,D_synthetic_C4,12656,624,3744.0,9360.0,2,2,2,2.0,0.0,True,0.0,True
6bba_786893ac,C1short,58037,16100,96600.0,241500.0,0,0,0,,,,,
6bba_786893ac,C1,58037,108,648.0,1620.0,0,0,0,,,,,
6bba_786893ac,C1_relinked,58037,108,648.0,1620.0,0,0,0,,,,,True
6bba_786893ac,C2,58037,969,5814.0,14535.0,1,1,1,2.0,0.0,True,0.0,
6bba_786893ac,C3,58037,315,1890.0,4725.0,0,0,0,,,,,
6bba_786893ac,C4,58037,2497,14982.0,37455.0,1,1,1,2.0,0.0,True,0.0,
6bba_786893ac,C4_relinked,58037,2497,14982.0,37455.0,1,1,1,2.0,0.0,True,0.0,True
6bba_786893ac,C4_m2,58037,2497,14982.0,37455.0,1,1,1,2.0,0.0,True,0.0,
6bba_786893ac,C4_m6,58037,2497,14982.0,37455.0,1,1,1,2.0,0.0,True,0.0,
6bba_786893ac,C4_Gonly,58037,2497,14982.0,37455.0,44,44,41,58.0,3.0,True,0.0,
6bba_786893ac,C5,58037,2669,16014.0,40035.0,1,1,1,2.0,0.0,True,0.0,
6bba_786893ac,C6,58037,2497,14982.0,37455.0,2,2,2,3.0,0.0,True,0.0,
6bba_786893ac,C0,58037,0,,,0,0,0,,,,,
6bba_786893ac,decoder_only,58037,0,,,0,0,0,,,,,
6bba_786893ac,original_objective_C4,58037,0,,,0,0,0,,,,,
6bba_786893ac,D_real,58037,101,606.0,1515.0,0,0,0,,,,,True
6bba_786893ac,D_synthetic,58037,95,570.0,1425.0,0,0,0,,,,,True
6bba_786893ac,D_synthetic_C4,58037,2789,16734.0,41835.0,1,1,1,2.0,0.0,True,0.0,True
6bba_789f8168,C1short,10643,1851,11106.0,27765.0,0,0,0,,,,,
6bba_789f8168,C1,10643,14,84.0,210.0,0,0,0,,,,,
6bba_789f8168,C1_relinked,10643,14,84.0,210.0,0,0,0,,,,,True
6bba_789f8168,C2,10643,697,4182.0,10455.0,5,5,3,6.0,2.0,True,0.0,
6bba_789f8168,C3,10643,21,126.0,315.0,0,0,0,,,,,
6bba_789f8168,C4,10643,2294,13764.0,34410.0,6,6,4,8.0,2.0,True,0.0,
6bba_789f8168,C4_relinked,10643,2294,13764.0,34410.0,6,6,6,10.0,0.0,True,0.0,True
6bba_789f8168,C4_m2,10643,2294,13764.0,34410.0,23,23,14,26.0,3.0,True,0.0,
6bba_789f8168,C4_m6,10643,2294,13764.0,34410.0,1,1,1,2.0,0.0,True,0.0,
6bba_789f8168,C4_Gonly,10643,2294,13764.0,34410.0,62,62,47,87.0,2.0,True,0.0,
6bba_789f8168,C5,10643,1583,9498.0,23745.0,5,5,2,4.0,2.0,True,0.0,
6bba_789f8168,C6,10643,2294,13764.0,34410.0,9,9,7,14.0,1.0,True,0.0,
6bba_789f8168,C0,10643,0,,,0,0,0,,,,,
6bba_789f8168,decoder_only,10643,0,,,0,0,0,,,,,
6bba_789f8168,original_objective_C4,10643,0,,,0,0,0,,,,,
6bba_789f8168,D_real,10643,14,84.0,210.0,0,0,0,,,,,True
6bba_789f8168,D_synthetic,10643,12,72.0,180.0,0,0,0,,,,,True
6bba_789f8168,D_synthetic_C4,10643,2371,14226.0,35565.0,5,5,5,8.0,0.0,True,0.0,True
6bba_78a7bd97,C1short,38755,16013,96078.0,240195.0,0,0,0,,,,,
6bba_78a7bd97,C1,38755,96,576.0,1440.0,0,0,0,,,,,
6bba_78a7bd97,C1_relinked,38755,96,576.0,1440.0,0,0,0,,,,,True
6bba_78a7bd97,C2,38755,2001,12006.0,30015.0,0,0,0,,,,,
6bba_78a7bd97,C3,38755,216,1296.0,3240.0,0,0,0,,,,,
6bba_78a7bd97,C4,38755,6495,38970.0,97425.0,2,2,2,2.0,0.0,True,0.0,
6bba_78a7bd97,C4_relinked,38755,6495,38970.0,97425.0,2,2,2,3.0,0.0,True,0.0,True
6bba_78a7bd97,C4_m2,38755,6495,38970.0,97425.0,5,5,5,6.0,0.0,True,0.0,
6bba_78a7bd97,C4_m6,38755,6495,38970.0,97425.0,0,0,0,,,,,
6bba_78a7bd97,C4_Gonly,38755,6495,38970.0,97425.0,139,139,120,203.0,2.0,True,0.0,
6bba_78a7bd97,C5,38755,6280,37680.0,94200.0,1,1,1,0.0,0.0,True,0.0,
6bba_78a7bd97,C6,38755,6495,38970.0,97425.0,5,5,5,7.0,0.0,True,0.0,
6bba_78a7bd97,C0,38755,0,,,0,0,0,,,,,
6bba_78a7bd97,decoder_only,38755,0,,,0,0,0,,,,,
6bba_78a7bd97,original_objective_C4,38755,0,,,0,0,0,,,,,
6bba_78a7bd97,D_real,38755,100,600.0,1500.0,0,0,0,,,,,True
6bba_78a7bd97,D_synthetic,38755,104,624.0,1560.0,0,0,0,,,,,True
6bba_78a7bd97,D_synthetic_C4,38755,6991,41946.0,104865.0,0,0,0,,,,,True
6bba_7af54fde,C1short,10033,4695,28170.0,70425.0,0,0,0,,,,,
6bba_7af54fde,C1,10033,19,114.0,285.0,0,0,0,,,,,
6bba_7af54fde,C1_relinked,10033,19,114.0,285.0,0,0,0,,,,,True
6bba_7af54fde,C2,10033,166,996.0,2490.0,0,0,0,,,,,
6bba_7af54fde,C3,10033,33,198.0,495.0,0,0,0,,,,,
6bba_7af54fde,C4,10033,445,2670.0,6675.0,0,0,0,,,,,
6bba_7af54fde,C4_relinked,10033,445,2670.0,6675.0,0,0,0,,,,,True
6bba_7af54fde,C4_m2,10033,445,2670.0,6675.0,0,0,0,,,,,
6bba_7af54fde,C4_m6,10033,445,2670.0,6675.0,0,0,0,,,,,
6bba_7af54fde,C4_Gonly,10033,445,2670.0,6675.0,10,10,10,16.0,0.0,True,0.0,
6bba_7af54fde,C5,10033,339,2034.0,5085.0,0,0,0,,,,,
6bba_7af54fde,C6,10033,445,2670.0,6675.0,0,0,0,,,,,
6bba_7af54fde,C0,10033,0,,,0,0,0,,,,,
6bba_7af54fde,decoder_only,10033,0,,,0,0,0,,,,,
6bba_7af54fde,original_objective_C4,10033,0,,,0,0,0,,,,,
6bba_7af54fde,D_real,10033,21,126.0,315.0,0,0,0,,,,,True
6bba_7af54fde,D_synthetic,10033,23,138.0,345.0,0,0,0,,,,,True
6bba_7af54fde,D_synthetic_C4,10033,485,2910.0,7275.0,0,0,0,,,,,True
6bba_7b5d3b2c,C1short,5442,1738,10428.0,26070.0,0,0,0,,,,,
6bba_7b5d3b2c,C1,5442,4,24.0,60.0,0,0,0,,,,,
6bba_7b5d3b2c,C1_relinked,5442,4,24.0,60.0,0,0,0,,,,,True
